dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_38_rnc,1,int,0,981541,4,981541
oml_dataset_38_rnc,2,int,0,981541,4,981541
oml_dataset_38_rnc,3,int,0,981541,4,981541
oml_dataset_38_rnc,4,int,0,981541,4,981541
oml_dataset_38_rnc,5,int,0,981541,4,981541
oml_dataset_38_rnc,6,int,0,981541,4,981541
oml_dataset_38_rnc,7,int,0,981541,4,981541
oml_dataset_38_rnc,8,int,0,981541,4,981541
oml_dataset_38_rnc,9,int,0,981541,4,981541
oml_dataset_38_rnc,10,int,0,981541,4,981541
oml_dataset_38_rnc,11,int,0,981541,4,981541
oml_dataset_38_rnc,12,int,0,981541,4,981541
oml_dataset_38_rnc,13,int,0,981541,4,981541
oml_dataset_38_rnc,14,int,0,981541,4,981541
oml_dataset_38_rnc,15,int,0,981541,4,981541
oml_dataset_38_rnc,16,int,0,981541,4,981541
oml_dataset_38_rnc,17,int,0,981541,4,981541
oml_dataset_38_rnc,18,int,0,981541,4,981541
oml_dataset_38_rnc,19,int,0,981541,4,981541
oml_dataset_38_rnc,20,int,0,981541,4,981541
oml_dataset_38_rnc,21,int,0,981541,4,981541
oml_dataset_38_rnc,22,int,0,981541,4,981541
oml_dataset_38_rnc,23,int,0,981541,4,981541
oml_dataset_38_rnc,24,int,0,981541,4,981541
oml_dataset_38_rnc,25,int,0,981541,4,981541
oml_dataset_38_rnc,26,int,0,981541,4,981541
oml_dataset_38_rnc,27,int,0,981541,4,981541
oml_dataset_38_rnc,28,int,0,981541,4,981541
oml_dataset_38_rnc,29,int,0,981541,4,981541
oml_dataset_38_rnc,30,int,0,981541,4,981541
oml_dataset_38_rnc,31,int,0,981541,4,981541
oml_dataset_38_rnc,32,int,0,981541,4,981541
oml_dataset_38_rnc,33,bool,0,981541,2,981541
