dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_46_rnc,1,int,0,423680,2,423680
oml_dataset_46_rnc,2,int,0,423680,1,423680
oml_dataset_46_rnc,3,int,0,423680,5807,423680
oml_dataset_46_rnc,4,int,0,423680,1,423680
oml_dataset_46_rnc,5,int,0,423680,1477,423680
oml_dataset_46_rnc,6,int,0,423680,1,423680
oml_dataset_46_rnc,7,int,0,423680,205,423680
oml_dataset_46_rnc,8,int,0,423680,1,423680
oml_dataset_46_rnc,9,int,0,423680,1,423680
oml_dataset_46_rnc,10,int,0,423680,361,423680
oml_dataset_46_rnc,11,int,0,423680,538,423680
oml_dataset_46_rnc,12,int,0,423680,674,423680
oml_dataset_46_rnc,13,int,0,423680,255,423680
oml_dataset_46_rnc,14,int,0,423680,5741,423680
oml_dataset_46_rnc,15,int,0,423680,65,423680
oml_dataset_46_rnc,16,int,0,423680,183,423680
oml_dataset_46_rnc,17,bool,0,423680,2,423680
oml_dataset_46_rnc,18,bool,0,423680,2,423680
oml_dataset_46_rnc,19,bool,0,423680,2,423680
oml_dataset_46_rnc,20,bool,0,423680,2,423680
oml_dataset_46_rnc,21,bool,0,423680,2,423680
oml_dataset_46_rnc,22,bool,0,423680,2,423680
oml_dataset_46_rnc,23,bool,0,423680,2,423680
oml_dataset_46_rnc,24,bool,0,423680,2,423680
oml_dataset_46_rnc,25,bool,0,423680,2,423680
oml_dataset_46_rnc,26,bool,0,423680,2,423680
oml_dataset_46_rnc,27,bool,0,423680,2,423680
oml_dataset_46_rnc,28,bool,0,423680,2,423680
oml_dataset_46_rnc,29,bool,0,423680,2,423680
oml_dataset_46_rnc,30,bool,0,423680,2,423680
oml_dataset_46_rnc,31,bool,0,423680,2,423680
oml_dataset_46_rnc,32,bool,0,423680,2,423680
oml_dataset_46_rnc,33,bool,0,423680,2,423680
oml_dataset_46_rnc,34,bool,0,423680,2,423680
oml_dataset_46_rnc,35,bool,0,423680,2,423680
oml_dataset_46_rnc,36,bool,0,423680,2,423680
oml_dataset_46_rnc,37,bool,0,423680,2,423680
oml_dataset_46_rnc,38,bool,0,423680,2,423680
oml_dataset_46_rnc,39,bool,0,423680,2,423680
oml_dataset_46_rnc,40,bool,0,423680,2,423680
oml_dataset_46_rnc,41,bool,0,423680,2,423680
oml_dataset_46_rnc,42,bool,0,423680,2,423680
oml_dataset_46_rnc,43,bool,0,423680,2,423680
oml_dataset_46_rnc,44,bool,0,423680,2,423680
oml_dataset_46_rnc,45,bool,0,423680,2,423680
oml_dataset_46_rnc,46,bool,0,423680,2,423680
oml_dataset_46_rnc,47,bool,0,423680,2,423680
oml_dataset_46_rnc,48,bool,0,423680,2,423680
oml_dataset_46_rnc,49,bool,0,423680,2,423680
oml_dataset_46_rnc,50,bool,0,423680,2,423680
oml_dataset_46_rnc,51,bool,0,423680,2,423680
oml_dataset_46_rnc,52,bool,0,423680,2,423680
oml_dataset_46_rnc,53,bool,0,423680,2,423680
oml_dataset_46_rnc,54,bool,0,423680,2,423680
oml_dataset_46_rnc,55,bool,0,423680,2,423680
