dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_26_rnc,1,str,0,1000000,21,1000000
oml_dataset_26_rnc,2,float,0,1000000,940509,1000000
oml_dataset_26_rnc,3,float,0,1000000,980008,1000000
oml_dataset_26_rnc,4,float,0,1000000,918101,1000000
oml_dataset_26_rnc,5,float,0,1000000,374365,1000000
oml_dataset_26_rnc,6,float,0,1000000,542830,1000000
oml_dataset_26_rnc,7,float,0,1000000,979087,1000000
oml_dataset_26_rnc,8,float,0,1000000,201945,1000000
oml_dataset_26_rnc,9,float,0,1000000,844315,1000000
oml_dataset_26_rnc,10,float,0,1000000,764997,1000000
oml_dataset_26_rnc,11,float,0,1000000,4,1000000
oml_dataset_26_rnc,12,float,0,1000000,999476,1000000
oml_dataset_26_rnc,13,float,0,1000000,937669,1000000
oml_dataset_26_rnc,14,float,0,1000000,999952,1000000
oml_dataset_26_rnc,15,float,0,1000000,942500,1000000
oml_dataset_26_rnc,16,float,0,1000000,769165,1000000
oml_dataset_26_rnc,17,float,0,1000000,324578,1000000
oml_dataset_26_rnc,18,float,0,1000000,296981,1000000
oml_dataset_26_rnc,19,float,0,1000000,517022,1000000
oml_dataset_26_rnc,20,str,0,1000000,3,1000000
oml_dataset_26_rnc,21,str,0,1000000,3,1000000
oml_dataset_26_rnc,22,str,0,1000000,3,1000000
oml_dataset_26_rnc,23,str,0,1000000,3,1000000
oml_dataset_26_rnc,24,str,0,1000000,3,1000000
oml_dataset_26_rnc,25,str,0,1000000,3,1000000
oml_dataset_26_rnc,26,str,0,1000000,2,1000000
oml_dataset_26_rnc,27,str,0,1000000,2,1000000
oml_dataset_26_rnc,28,str,0,1000000,2,1000000
oml_dataset_26_rnc,29,str,0,1000000,4,1000000
oml_dataset_26_rnc,30,str,0,1000000,72,1000000
oml_dataset_26_rnc,31,str,0,1000000,4,1000000
oml_dataset_26_rnc,32,str,0,1000000,4,1000000
oml_dataset_26_rnc,33,str,0,1000000,2,1000000
oml_dataset_26_rnc,34,str,0,1000000,297,1000000
oml_dataset_26_rnc,35,str,0,1000000,429,1000000
oml_dataset_26_rnc,36,str,0,1000000,5,1000000
oml_dataset_26_rnc,37,int,0,1000000,7,1000000
oml_dataset_26_rnc,38,int,0,1000000,8,1000000
oml_dataset_26_rnc,39,int,0,1000000,3,1000000
oml_dataset_26_rnc,40,int,0,1000000,3,1000000
