dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_60_rnc,1,int,0,1025009,13,1025009
oml_dataset_60_rnc,2,int,0,1025009,4,1025009
oml_dataset_60_rnc,3,int,0,1025009,4,1025009
oml_dataset_60_rnc,4,int,0,1025009,13,1025009
oml_dataset_60_rnc,5,int,0,1025009,13,1025009
oml_dataset_60_rnc,6,int,0,1025009,4,1025009
oml_dataset_60_rnc,7,int,0,1025009,4,1025009
oml_dataset_60_rnc,8,int,0,1025009,13,1025009
oml_dataset_60_rnc,9,int,0,1025009,13,1025009
oml_dataset_60_rnc,10,int,0,1025009,10,1025009
oml_dataset_60_rnc,11,int,0,1025009,4,1025009
