dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_39_rnc,1,float,0,595212,10,595212
oml_dataset_39_rnc,2,float,0,595212,10,595212
oml_dataset_39_rnc,3,float,0,595212,10,595212
oml_dataset_39_rnc,4,float,0,595212,10,595212
oml_dataset_39_rnc,5,float,0,595212,70482,595212
oml_dataset_39_rnc,6,int,0,595212,24,595212
oml_dataset_39_rnc,7,float,0,595212,15,595212
oml_dataset_39_rnc,8,float,0,595212,19,595212
oml_dataset_39_rnc,9,int,0,595212,3,595212
oml_dataset_39_rnc,10,int,0,595212,12,595212
oml_dataset_39_rnc,11,int,0,595212,18,595212
oml_dataset_39_rnc,12,int,0,595212,8,595212
oml_dataset_39_rnc,13,int,0,595212,5,595212
oml_dataset_39_rnc,14,int,0,595212,10,595212
oml_dataset_39_rnc,15,int,0,595212,11,595212
oml_dataset_39_rnc,16,int,0,595212,14,595212
oml_dataset_39_rnc,17,int,0,595212,8,595212
oml_dataset_39_rnc,18,int,0,595212,6,595212
oml_dataset_39_rnc,19,int,0,595212,14,595212
oml_dataset_39_rnc,20,int,0,595212,104,595212
oml_dataset_39_rnc,21,bool,0,595212,2,595212
oml_dataset_39_rnc,22,bool,0,595212,2,595212
oml_dataset_39_rnc,23,bool,0,595212,2,595212
oml_dataset_39_rnc,24,bool,0,595212,2,595212
oml_dataset_39_rnc,25,bool,0,595212,2,595212
oml_dataset_39_rnc,26,bool,0,595212,2,595212
oml_dataset_39_rnc,27,int,0,595212,20,595212
oml_dataset_39_rnc,28,int,0,595212,7,595212
oml_dataset_39_rnc,29,int,0,595212,26,595212
oml_dataset_39_rnc,30,int,0,595212,11,595212
oml_dataset_39_rnc,31,int,0,595212,10,595212
oml_dataset_39_rnc,32,int,0,595212,11,595212
oml_dataset_39_rnc,33,bool,0,595212,2,595212
oml_dataset_39_rnc,34,bool,0,595212,2,595212
oml_dataset_39_rnc,35,bool,0,595212,2,595212
oml_dataset_39_rnc,36,bool,0,595212,2,595212
oml_dataset_39_rnc,37,bool,0,595212,2,595212
oml_dataset_39_rnc,38,bool,0,595212,2,595212
oml_dataset_39_rnc,39,bool,0,595212,2,595212
oml_dataset_39_rnc,40,bool,0,595212,2,595212
oml_dataset_39_rnc,41,bool,0,595212,2,595212
oml_dataset_39_rnc,42,bool,0,595212,2,595212
oml_dataset_39_rnc,43,bool,0,595212,2,595212
oml_dataset_39_rnc,44,bool,0,595212,2,595212
oml_dataset_39_rnc,45,bool,0,595212,2,595212
oml_dataset_39_rnc,46,float,1,595211,183,595212
oml_dataset_39_rnc,47,int,5,595207,2,595212
oml_dataset_39_rnc,48,int,5,595207,4,595212
oml_dataset_39_rnc,49,int,83,595129,2,595212
oml_dataset_39_rnc,50,int,107,595105,12,595212
oml_dataset_39_rnc,51,int,216,594996,4,595212
oml_dataset_39_rnc,52,int,569,594643,5,595212
oml_dataset_39_rnc,53,int,5809,589403,7,595212
oml_dataset_39_rnc,54,int,11489,583723,2,595212
oml_dataset_39_rnc,55,float,42620,552592,849,595212
oml_dataset_39_rnc,56,float,107772,487440,5012,595212
oml_dataset_39_rnc,57,int,266551,328661,2,595212
oml_dataset_39_rnc,58,int,411231,183981,2,595212
