dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_115_rnc,1,float,0,20000,17345,20000
oml_dataset_115_rnc,2,float,0,20000,15733,20000
oml_dataset_115_rnc,3,float,0,20000,17082,20000
oml_dataset_115_rnc,4,float,0,20000,17206,20000
oml_dataset_115_rnc,5,float,0,20000,16160,20000
oml_dataset_115_rnc,6,float,0,20000,15890,20000
oml_dataset_115_rnc,7,float,0,20000,16473,20000
oml_dataset_115_rnc,8,float,0,20000,16249,20000
oml_dataset_115_rnc,9,float,0,20000,17443,20000
oml_dataset_115_rnc,10,float,0,20000,16420,20000
oml_dataset_115_rnc,11,int,0,20000,5,20000
oml_dataset_115_rnc,12,int,0,20000,5,20000
oml_dataset_115_rnc,13,int,0,20000,5,20000
oml_dataset_115_rnc,14,int,0,20000,5,20000
oml_dataset_115_rnc,15,int,0,20000,5,20000
oml_dataset_115_rnc,16,int,0,20000,5,20000
oml_dataset_115_rnc,17,int,0,20000,5,20000
oml_dataset_115_rnc,18,int,0,20000,5,20000
oml_dataset_115_rnc,19,int,0,20000,5,20000
oml_dataset_115_rnc,20,int,0,20000,5,20000
oml_dataset_115_rnc,21,int,0,20000,5,20000
