dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,number_of_samples
oml_dataset_1_rnc,CatDBChain,DataPreprocessing,gpt-4o,Auto,multiclass,True,1,4,No,0.0008165836334228,10.306403160095217,21.419229745864868,0.0959928035736084,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,537,3623,Gen-and-Run-Pipeline,0
oml_dataset_1_rnc,CatDBChain,FeatureEngineering,gpt-4o,Auto,multiclass,True,1,1,No,0.0008165836334228,15.241751194000244,0.110361099243164,0.1040241718292236,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,937,937,Gen-and-Run-Pipeline,0
oml_dataset_1_rnc,CatDBChain,ModelSelection,gpt-4o,Auto,multiclass,True,1,1,No,0.0008165836334228,12.329159259796144,0.5299773216247559,0.5240037441253662,-2.0,1.0,1.0,1.0,-2.0,0.1440014907102007,-2.0,-2.0,-2.0,0.6576993312757202,0.6857819516695566,0.648936170212766,-2.0,3.201370880898532,-2.0,-2.0,1291,1291,Gen-and-Run-Pipeline,0
oml_dataset_1_rnc,CatDBChain,DataPreprocessing,gpt-4o,Auto,multiclass,True,2,2,No,0.0008165836334228,5.338746547698975,5.737463474273682,0.0420966148376464,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,537,1509,Gen-and-Run-Pipeline,0
oml_dataset_1_rnc,CatDBChain,FeatureEngineering,gpt-4o,Auto,multiclass,True,2,1,No,0.0008165836334228,6.547680854797363,0.0498933792114257,0.0436882972717285,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,878,878,Gen-and-Run-Pipeline,0
oml_dataset_1_rnc,CatDBChain,ModelSelection,gpt-4o,Auto,multiclass,True,2,1,No,0.0008165836334228,14.357503414154053,0.2690658569335937,0.2636780738830566,-2.0,1.0,1.0,1.0,-2.0,0.1637914263192589,-2.0,-2.0,-2.0,0.6925475823045267,0.7224955491455841,0.6861702127659575,-2.0,1.0052148645233356,-2.0,-2.0,1209,1209,Gen-and-Run-Pipeline,0
oml_dataset_1_rnc,CatDBChain,DataPreprocessing,gpt-4o,Auto,multiclass,True,3,2,No,0.0008165836334228,8.448352336883545,6.002057790756226,0.0416171550750732,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,537,1562,Gen-and-Run-Pipeline,0
oml_dataset_1_rnc,CatDBChain,FeatureEngineering,gpt-4o,Auto,multiclass,True,3,2,No,0.0008165836334228,7.088129758834839,8.398291110992432,0.0427994728088378,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,937,2052,Gen-and-Run-Pipeline,0
oml_dataset_1_rnc,CatDBChain,ModelSelection,gpt-4o,Auto,multiclass,True,3,1,No,0.0008165836334228,15.81512999534607,0.4582612514495849,0.4528286457061767,-2.0,1.0,1.0,1.0,-2.0,0.232298911856448,-2.0,-2.0,-2.0,0.5,0.5,0.425531914893617,-2.0,4.200175516941656,-2.0,-2.0,1254,1254,Gen-and-Run-Pipeline,0
oml_dataset_1_rnc,CatDBChain,DataPreprocessing,gpt-4o,Auto,multiclass,True,4,3,No,0.0008165836334228,4.4066383838653564,10.888587951660156,0.0594360828399658,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,537,2452,Gen-and-Run-Pipeline,0
oml_dataset_1_rnc,CatDBChain,FeatureEngineering,gpt-4o,Auto,multiclass,True,4,1,No,0.0008165836334228,8.999209642410278,0.0649731159210205,0.0594568252563476,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,879,879,Gen-and-Run-Pipeline,0
oml_dataset_1_rnc,CatDBChain,ModelSelection,gpt-4o,Auto,multiclass,True,4,1,No,0.0008165836334228,11.9937744140625,0.315608263015747,0.3097932338714599,-2.0,1.0,1.0,1.0,-2.0,0.1508740399183578,-2.0,-2.0,-2.0,0.7453639403292182,0.7770040192002727,0.7925531914893617,-2.0,0.8421010989280345,-2.0,-2.0,1182,1182,Gen-and-Run-Pipeline,0
oml_dataset_1_rnc,CatDBChain,DataPreprocessing,gpt-4o,Auto,multiclass,True,5,2,No,0.0008165836334228,8.12937068939209,4.353172302246094,0.0416924953460693,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,537,1562,Gen-and-Run-Pipeline,0
oml_dataset_1_rnc,CatDBChain,FeatureEngineering,gpt-4o,Auto,multiclass,True,5,1,No,0.0008165836334228,13.593677520751951,0.0620419979095459,0.0563907623291015,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,941,941,Gen-and-Run-Pipeline,0
oml_dataset_1_rnc,CatDBChain,ModelSelection,gpt-4o,Auto,multiclass,True,5,1,No,0.0008165836334228,18.36924815177917,0.4473216533660888,0.4420063495635986,-2.0,1.0,1.0,1.0,-2.0,0.2335315705522657,-2.0,-2.0,-2.0,0.5,0.5,0.425531914893617,-2.0,4.237057549473625,-2.0,-2.0,1272,1272,Gen-and-Run-Pipeline,0
