dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_70_rnc,1,int,0,581012,185,581012
oml_dataset_70_rnc,2,int,0,581012,7,581012
oml_dataset_70_rnc,3,int,0,581012,361,581012
oml_dataset_70_rnc,4,int,0,581012,67,581012
oml_dataset_70_rnc,5,int,0,581012,207,581012
oml_dataset_70_rnc,6,int,0,581012,551,581012
oml_dataset_70_rnc,7,int,0,581012,1978,581012
oml_dataset_70_rnc,8,int,0,581012,5827,581012
oml_dataset_70_rnc,9,int,0,581012,700,581012
oml_dataset_70_rnc,10,int,0,581012,255,581012
oml_dataset_70_rnc,11,int,0,581012,5785,581012
oml_dataset_70_rnc,12,bool,0,581012,2,581012
oml_dataset_70_rnc,13,bool,0,581012,2,581012
oml_dataset_70_rnc,14,bool,0,581012,2,581012
oml_dataset_70_rnc,15,bool,0,581012,2,581012
oml_dataset_70_rnc,16,bool,0,581012,2,581012
oml_dataset_70_rnc,17,bool,0,581012,2,581012
oml_dataset_70_rnc,18,bool,0,581012,2,581012
oml_dataset_70_rnc,19,bool,0,581012,2,581012
oml_dataset_70_rnc,20,bool,0,581012,2,581012
oml_dataset_70_rnc,21,bool,0,581012,2,581012
oml_dataset_70_rnc,22,bool,0,581012,2,581012
oml_dataset_70_rnc,23,bool,0,581012,2,581012
oml_dataset_70_rnc,24,bool,0,581012,2,581012
oml_dataset_70_rnc,25,bool,0,581012,2,581012
oml_dataset_70_rnc,26,bool,0,581012,2,581012
oml_dataset_70_rnc,27,bool,0,581012,2,581012
oml_dataset_70_rnc,28,bool,0,581012,2,581012
oml_dataset_70_rnc,29,bool,0,581012,2,581012
oml_dataset_70_rnc,30,bool,0,581012,2,581012
oml_dataset_70_rnc,31,bool,0,581012,2,581012
oml_dataset_70_rnc,32,bool,0,581012,2,581012
oml_dataset_70_rnc,33,bool,0,581012,2,581012
oml_dataset_70_rnc,34,bool,0,581012,2,581012
oml_dataset_70_rnc,35,bool,0,581012,2,581012
oml_dataset_70_rnc,36,bool,0,581012,2,581012
oml_dataset_70_rnc,37,bool,0,581012,2,581012
oml_dataset_70_rnc,38,bool,0,581012,2,581012
oml_dataset_70_rnc,39,bool,0,581012,2,581012
oml_dataset_70_rnc,40,bool,0,581012,2,581012
oml_dataset_70_rnc,41,bool,0,581012,2,581012
oml_dataset_70_rnc,42,bool,0,581012,2,581012
oml_dataset_70_rnc,43,bool,0,581012,2,581012
oml_dataset_70_rnc,44,bool,0,581012,2,581012
oml_dataset_70_rnc,45,bool,0,581012,2,581012
oml_dataset_70_rnc,46,bool,0,581012,2,581012
oml_dataset_70_rnc,47,bool,0,581012,2,581012
oml_dataset_70_rnc,48,bool,0,581012,2,581012
oml_dataset_70_rnc,49,bool,0,581012,2,581012
oml_dataset_70_rnc,50,bool,0,581012,2,581012
oml_dataset_70_rnc,51,bool,0,581012,2,581012
oml_dataset_70_rnc,52,bool,0,581012,2,581012
oml_dataset_70_rnc,53,bool,0,581012,2,581012
oml_dataset_70_rnc,54,bool,0,581012,2,581012
oml_dataset_70_rnc,55,bool,0,581012,2,581012
