dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_91_rnc,1,int,0,67557,3,67557
oml_dataset_91_rnc,2,int,0,67557,3,67557
oml_dataset_91_rnc,3,int,0,67557,3,67557
oml_dataset_91_rnc,4,int,0,67557,3,67557
oml_dataset_91_rnc,5,int,0,67557,3,67557
oml_dataset_91_rnc,6,int,0,67557,3,67557
oml_dataset_91_rnc,7,int,0,67557,3,67557
oml_dataset_91_rnc,8,int,0,67557,3,67557
oml_dataset_91_rnc,9,int,0,67557,3,67557
oml_dataset_91_rnc,10,int,0,67557,3,67557
oml_dataset_91_rnc,11,int,0,67557,3,67557
oml_dataset_91_rnc,12,int,0,67557,3,67557
oml_dataset_91_rnc,13,int,0,67557,3,67557
oml_dataset_91_rnc,14,int,0,67557,3,67557
oml_dataset_91_rnc,15,int,0,67557,3,67557
oml_dataset_91_rnc,16,int,0,67557,3,67557
oml_dataset_91_rnc,17,int,0,67557,3,67557
oml_dataset_91_rnc,18,int,0,67557,3,67557
oml_dataset_91_rnc,19,int,0,67557,3,67557
oml_dataset_91_rnc,20,int,0,67557,3,67557
oml_dataset_91_rnc,21,int,0,67557,3,67557
oml_dataset_91_rnc,22,int,0,67557,3,67557
oml_dataset_91_rnc,23,int,0,67557,3,67557
oml_dataset_91_rnc,24,int,0,67557,3,67557
oml_dataset_91_rnc,25,int,0,67557,3,67557
oml_dataset_91_rnc,26,int,0,67557,3,67557
oml_dataset_91_rnc,27,int,0,67557,3,67557
oml_dataset_91_rnc,28,int,0,67557,3,67557
oml_dataset_91_rnc,29,int,0,67557,3,67557
oml_dataset_91_rnc,30,int,0,67557,3,67557
oml_dataset_91_rnc,31,int,0,67557,3,67557
oml_dataset_91_rnc,32,int,0,67557,3,67557
oml_dataset_91_rnc,33,int,0,67557,3,67557
oml_dataset_91_rnc,34,int,0,67557,3,67557
oml_dataset_91_rnc,35,int,0,67557,3,67557
oml_dataset_91_rnc,36,int,0,67557,3,67557
oml_dataset_91_rnc,37,int,0,67557,3,67557
oml_dataset_91_rnc,38,int,0,67557,3,67557
oml_dataset_91_rnc,39,int,0,67557,3,67557
oml_dataset_91_rnc,40,int,0,67557,3,67557
oml_dataset_91_rnc,41,int,0,67557,3,67557
oml_dataset_91_rnc,42,int,0,67557,3,67557
oml_dataset_91_rnc,43,int,0,67557,3,67557
