dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_101_rnc,1,str,0,44819,3,44819
oml_dataset_101_rnc,2,str,0,44819,3,44819
oml_dataset_101_rnc,3,str,0,44819,2,44819
oml_dataset_101_rnc,4,str,0,44819,3,44819
oml_dataset_101_rnc,5,str,0,44819,2,44819
oml_dataset_101_rnc,6,str,0,44819,3,44819
oml_dataset_101_rnc,7,int,0,44819,12,44819
oml_dataset_101_rnc,8,int,0,44819,5,44819
oml_dataset_101_rnc,9,int,0,44819,12,44819
oml_dataset_101_rnc,10,int,0,44819,7,44819
oml_dataset_101_rnc,11,int,0,44819,11,44819
oml_dataset_101_rnc,12,int,0,44819,11,44819
oml_dataset_101_rnc,13,int,0,44819,11,44819
oml_dataset_101_rnc,14,int,0,44819,11,44819
oml_dataset_101_rnc,15,int,0,44819,11,44819
oml_dataset_101_rnc,16,int,0,44819,5,44819
oml_dataset_101_rnc,17,int,0,44819,9,44819
oml_dataset_101_rnc,18,int,0,44819,9,44819
oml_dataset_101_rnc,19,int,0,44819,11,44819
oml_dataset_101_rnc,20,int,0,44819,7,44819
oml_dataset_101_rnc,21,bool,0,44819,2,44819
oml_dataset_101_rnc,22,int,0,44819,11,44819
oml_dataset_101_rnc,23,int,0,44819,11,44819
oml_dataset_101_rnc,24,int,0,44819,11,44819
oml_dataset_101_rnc,25,bool,0,44819,2,44819
oml_dataset_101_rnc,26,int,0,44819,11,44819
oml_dataset_101_rnc,27,bool,0,44819,2,44819
oml_dataset_101_rnc,28,bool,0,44819,2,44819
oml_dataset_101_rnc,29,bool,0,44819,2,44819
oml_dataset_101_rnc,30,bool,0,44819,2,44819
oml_dataset_101_rnc,31,bool,0,44819,2,44819
oml_dataset_101_rnc,32,bool,0,44819,2,44819
oml_dataset_101_rnc,33,bool,0,44819,2,44819
oml_dataset_101_rnc,34,bool,0,44819,2,44819
oml_dataset_101_rnc,35,bool,0,44819,2,44819
oml_dataset_101_rnc,36,bool,0,44819,2,44819
oml_dataset_101_rnc,37,bool,0,44819,2,44819
oml_dataset_101_rnc,38,bool,0,44819,2,44819
oml_dataset_101_rnc,39,bool,0,44819,2,44819
oml_dataset_101_rnc,40,bool,0,44819,2,44819
oml_dataset_101_rnc,41,bool,0,44819,2,44819
oml_dataset_101_rnc,42,int,1764,43055,14,44819
oml_dataset_101_rnc,43,int,1764,43055,2,44819
oml_dataset_101_rnc,44,int,1764,43055,2,44819
oml_dataset_101_rnc,45,int,1764,43055,2,44819
oml_dataset_101_rnc,46,int,1764,43055,14,44819
oml_dataset_101_rnc,47,int,1764,43055,2,44819
