dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_24_rnc,1,str,0,1000000,3,1000000
oml_dataset_24_rnc,2,str,0,1000000,3,1000000
oml_dataset_24_rnc,3,str,0,1000000,3,1000000
oml_dataset_24_rnc,4,str,0,1000000,3,1000000
oml_dataset_24_rnc,5,str,0,1000000,3,1000000
oml_dataset_24_rnc,6,str,0,1000000,3,1000000
oml_dataset_24_rnc,7,str,0,1000000,3,1000000
oml_dataset_24_rnc,8,str,0,1000000,3,1000000
oml_dataset_24_rnc,9,str,0,1000000,3,1000000
oml_dataset_24_rnc,10,str,0,1000000,3,1000000
oml_dataset_24_rnc,11,str,0,1000000,3,1000000
oml_dataset_24_rnc,12,str,0,1000000,2,1000000
oml_dataset_24_rnc,13,str,0,1000000,3,1000000
oml_dataset_24_rnc,14,str,0,1000000,3,1000000
