dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_22_rnc,1,str,0,1000000,5,1000000
oml_dataset_22_rnc,2,str,0,1000000,3,1000000
oml_dataset_22_rnc,3,str,0,1000000,4,1000000
oml_dataset_22_rnc,4,str,0,1000000,5,1000000
oml_dataset_22_rnc,5,str,0,1000000,4,1000000
oml_dataset_22_rnc,6,str,0,1000000,4,1000000
oml_dataset_22_rnc,7,str,0,1000000,3,1000000
oml_dataset_22_rnc,8,str,0,1000000,5,1000000
oml_dataset_22_rnc,9,str,0,1000000,11,1000000
oml_dataset_22_rnc,10,str,0,1000000,5,1000000
oml_dataset_22_rnc,11,float,0,1000000,999900,1000000
oml_dataset_22_rnc,12,float,0,1000000,983864,1000000
oml_dataset_22_rnc,13,float,0,1000000,971857,1000000
oml_dataset_22_rnc,14,str,0,1000000,2,1000000
oml_dataset_22_rnc,15,str,0,1000000,3,1000000
oml_dataset_22_rnc,16,str,0,1000000,2,1000000
oml_dataset_22_rnc,17,str,0,1000000,2,1000000
oml_dataset_22_rnc,18,int,0,1000000,4,1000000
oml_dataset_22_rnc,19,int,0,1000000,2,1000000
oml_dataset_22_rnc,20,int,0,1000000,4,1000000
oml_dataset_22_rnc,21,int,0,1000000,4,1000000
