dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_100_rnc,1,int,0,45164,13,45164
oml_dataset_100_rnc,2,int,0,45164,15,45164
oml_dataset_100_rnc,3,int,0,45164,21,45164
oml_dataset_100_rnc,4,int,0,45164,25,45164
oml_dataset_100_rnc,5,int,0,45164,37,45164
oml_dataset_100_rnc,6,int,0,45164,31,45164
oml_dataset_100_rnc,7,int,0,45164,12,45164
oml_dataset_100_rnc,8,int,0,45164,1455,45164
oml_dataset_100_rnc,9,int,0,45164,20,45164
oml_dataset_100_rnc,10,float,0,45164,41781,45164
oml_dataset_100_rnc,11,float,0,45164,29435,45164
oml_dataset_100_rnc,12,float,0,45164,38832,45164
oml_dataset_100_rnc,13,float,0,45164,41486,45164
oml_dataset_100_rnc,14,float,0,45164,40124,45164
oml_dataset_100_rnc,15,float,0,45164,27,45164
oml_dataset_100_rnc,16,float,0,45164,32271,45164
oml_dataset_100_rnc,17,float,0,45164,831,45164
oml_dataset_100_rnc,18,float,0,45164,762,45164
oml_dataset_100_rnc,19,float,0,45164,27,45164
oml_dataset_100_rnc,20,float,0,45164,759,45164
oml_dataset_100_rnc,21,float,0,45164,774,45164
oml_dataset_100_rnc,22,float,0,45164,39745,45164
oml_dataset_100_rnc,23,float,0,45164,41090,45164
oml_dataset_100_rnc,24,float,0,45164,40525,45164
oml_dataset_100_rnc,25,float,0,45164,29817,45164
oml_dataset_100_rnc,26,float,0,45164,37613,45164
oml_dataset_100_rnc,27,float,0,45164,15806,45164
oml_dataset_100_rnc,28,float,0,45164,38779,45164
oml_dataset_100_rnc,29,float,0,45164,38448,45164
oml_dataset_100_rnc,30,float,0,45164,28094,45164
oml_dataset_100_rnc,31,float,0,45164,39756,45164
oml_dataset_100_rnc,32,float,0,45164,37902,45164
oml_dataset_100_rnc,33,float,0,45164,753,45164
oml_dataset_100_rnc,34,float,0,45164,763,45164
oml_dataset_100_rnc,35,float,0,45164,30876,45164
oml_dataset_100_rnc,36,float,0,45164,15634,45164
oml_dataset_100_rnc,37,float,0,45164,32658,45164
oml_dataset_100_rnc,38,float,0,45164,27780,45164
oml_dataset_100_rnc,39,float,0,45164,909,45164
oml_dataset_100_rnc,40,float,0,45164,27159,45164
oml_dataset_100_rnc,41,float,0,45164,27,45164
oml_dataset_100_rnc,42,float,0,45164,887,45164
oml_dataset_100_rnc,43,float,0,45164,39901,45164
oml_dataset_100_rnc,44,float,0,45164,33477,45164
oml_dataset_100_rnc,45,float,0,45164,30695,45164
oml_dataset_100_rnc,46,float,0,45164,42417,45164
oml_dataset_100_rnc,47,float,0,45164,38908,45164
oml_dataset_100_rnc,48,float,0,45164,41883,45164
oml_dataset_100_rnc,49,float,0,45164,30,45164
oml_dataset_100_rnc,50,float,0,45164,30152,45164
oml_dataset_100_rnc,51,float,0,45164,36462,45164
oml_dataset_100_rnc,52,float,0,45164,34333,45164
oml_dataset_100_rnc,53,float,0,45164,37613,45164
oml_dataset_100_rnc,54,float,0,45164,774,45164
oml_dataset_100_rnc,55,float,0,45164,33602,45164
oml_dataset_100_rnc,56,float,0,45164,39520,45164
oml_dataset_100_rnc,57,float,0,45164,27169,45164
oml_dataset_100_rnc,58,float,0,45164,39140,45164
oml_dataset_100_rnc,59,str,0,45164,11,45164
oml_dataset_100_rnc,60,int,0,45164,10,45164
oml_dataset_100_rnc,61,int,0,45164,1455,45164
oml_dataset_100_rnc,62,int,0,45164,20,45164
oml_dataset_100_rnc,63,int,0,45164,49,45164
oml_dataset_100_rnc,64,int,0,45164,27,45164
oml_dataset_100_rnc,65,float,0,45164,24,45164
oml_dataset_100_rnc,66,float,0,45164,39043,45164
oml_dataset_100_rnc,67,float,0,45164,40035,45164
oml_dataset_100_rnc,68,float,0,45164,23,45164
oml_dataset_100_rnc,69,float,0,45164,458,45164
oml_dataset_100_rnc,70,float,0,45164,24191,45164
oml_dataset_100_rnc,71,float,0,45164,40510,45164
oml_dataset_100_rnc,72,float,0,45164,731,45164
oml_dataset_100_rnc,73,int,0,45164,6,45164
oml_dataset_100_rnc,74,int,0,45164,15,45164
oml_dataset_100_rnc,75,float,0,45164,39647,45164
