dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_126_rnc,1,int,0,19993,1,19993
oml_dataset_126_rnc,2,int,0,19993,1,19993
oml_dataset_126_rnc,3,int,0,19993,1,19993
oml_dataset_126_rnc,4,int,0,19993,1,19993
oml_dataset_126_rnc,5,int,0,19993,1,19993
oml_dataset_126_rnc,6,int,0,19993,1,19993
oml_dataset_126_rnc,7,int,0,19993,11039,19993
oml_dataset_126_rnc,8,int,0,19993,1,19993
oml_dataset_126_rnc,9,int,0,19993,1,19993
oml_dataset_126_rnc,10,float,0,19993,52,19993
oml_dataset_126_rnc,11,float,0,19993,63,19993
oml_dataset_126_rnc,12,float,0,19993,789,19993
oml_dataset_126_rnc,13,str,0,19993,11,19993
oml_dataset_126_rnc,14,int,0,19993,1,19993
oml_dataset_126_rnc,15,int,0,19993,1,19993
oml_dataset_126_rnc,16,int,0,19993,1,19993
oml_dataset_126_rnc,17,int,0,19993,1,19993
oml_dataset_126_rnc,18,int,0,19993,1,19993
oml_dataset_126_rnc,19,int,0,19993,1,19993
oml_dataset_126_rnc,20,int,0,19993,19993,19993
oml_dataset_126_rnc,21,int,0,19993,1,19993
oml_dataset_126_rnc,22,int,0,19993,2000,19993
oml_dataset_126_rnc,23,int,0,19993,1,19993
oml_dataset_126_rnc,24,int,0,19993,1,19993
oml_dataset_126_rnc,25,int,0,19993,1,19993
oml_dataset_126_rnc,26,int,0,19993,1,19993
oml_dataset_126_rnc,27,int,0,19993,1,19993
oml_dataset_126_rnc,28,int,0,19993,1,19993
oml_dataset_126_rnc,29,int,0,19993,1,19993
oml_dataset_126_rnc,30,int,0,19993,1,19993
oml_dataset_126_rnc,31,int,0,19993,1,19993
oml_dataset_126_rnc,32,int,0,19993,1,19993
oml_dataset_126_rnc,33,int,0,19993,1,19993
oml_dataset_126_rnc,34,int,0,19993,1,19993
oml_dataset_126_rnc,35,int,0,19993,1,19993
oml_dataset_126_rnc,36,int,0,19993,1,19993
oml_dataset_126_rnc,37,int,0,19993,1,19993
oml_dataset_126_rnc,38,int,0,19993,1,19993
oml_dataset_126_rnc,39,int,0,19993,1,19993
oml_dataset_126_rnc,40,int,0,19993,11039,19993
oml_dataset_126_rnc,41,int,0,19993,1,19993
oml_dataset_126_rnc,42,int,0,19993,1,19993
oml_dataset_126_rnc,43,int,0,19993,1,19993
oml_dataset_126_rnc,44,int,0,19993,1,19993
oml_dataset_126_rnc,45,int,0,19993,1,19993
oml_dataset_126_rnc,46,int,0,19993,1,19993
oml_dataset_126_rnc,47,int,0,19993,1,19993
oml_dataset_126_rnc,48,int,0,19993,1,19993
oml_dataset_126_rnc,49,int,0,19993,1,19993
oml_dataset_126_rnc,50,int,0,19993,1,19993
oml_dataset_126_rnc,51,int,0,19993,1,19993
oml_dataset_126_rnc,52,int,0,19993,19993,19993
oml_dataset_126_rnc,53,int,0,19993,1,19993
oml_dataset_126_rnc,54,int,0,19993,1,19993
oml_dataset_126_rnc,55,int,0,19993,1,19993
oml_dataset_126_rnc,56,int,0,19993,2000,19993
oml_dataset_126_rnc,57,int,0,19993,1,19993
oml_dataset_126_rnc,58,int,0,19993,1,19993
oml_dataset_126_rnc,59,int,0,19993,1,19993
oml_dataset_126_rnc,60,int,0,19993,1,19993
oml_dataset_126_rnc,61,int,0,19993,1,19993
oml_dataset_126_rnc,62,int,0,19993,1,19993
oml_dataset_126_rnc,63,int,0,19993,1,19993
oml_dataset_126_rnc,64,int,0,19993,1,19993
oml_dataset_126_rnc,65,int,0,19993,1,19993
oml_dataset_126_rnc,66,int,0,19993,1,19993
oml_dataset_126_rnc,67,int,0,19993,1,19993
oml_dataset_126_rnc,68,int,0,19993,1,19993
