dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_88_rnc,1,float,0,83733,75973,83733
oml_dataset_88_rnc,2,float,0,83733,869,83733
oml_dataset_88_rnc,3,float,0,83733,72445,83733
oml_dataset_88_rnc,4,float,0,83733,78979,83733
oml_dataset_88_rnc,5,float,0,83733,82248,83733
oml_dataset_88_rnc,6,float,0,83733,79167,83733
oml_dataset_88_rnc,7,float,0,83733,82018,83733
oml_dataset_88_rnc,8,float,0,83733,73939,83733
oml_dataset_88_rnc,9,float,0,83733,78410,83733
oml_dataset_88_rnc,10,float,0,83733,80108,83733
oml_dataset_88_rnc,11,float,0,83733,79001,83733
oml_dataset_88_rnc,12,float,0,83733,81783,83733
oml_dataset_88_rnc,13,float,0,83733,78272,83733
oml_dataset_88_rnc,14,float,0,83733,72571,83733
oml_dataset_88_rnc,15,float,0,83733,81452,83733
oml_dataset_88_rnc,16,float,0,83733,81830,83733
oml_dataset_88_rnc,17,float,0,83733,76580,83733
oml_dataset_88_rnc,18,float,0,83733,78429,83733
oml_dataset_88_rnc,19,float,0,83733,857,83733
oml_dataset_88_rnc,20,float,0,83733,75989,83733
oml_dataset_88_rnc,21,float,0,83733,78893,83733
oml_dataset_88_rnc,22,float,0,83733,78948,83733
oml_dataset_88_rnc,23,float,0,83733,81484,83733
oml_dataset_88_rnc,24,float,0,83733,81910,83733
oml_dataset_88_rnc,25,float,0,83733,82216,83733
oml_dataset_88_rnc,26,float,0,83733,82218,83733
oml_dataset_88_rnc,27,float,0,83733,77198,83733
oml_dataset_88_rnc,28,float,0,83733,49883,83733
oml_dataset_88_rnc,29,float,0,83733,77497,83733
oml_dataset_88_rnc,30,float,0,83733,854,83733
oml_dataset_88_rnc,31,float,0,83733,72535,83733
oml_dataset_88_rnc,32,float,0,83733,73851,83733
oml_dataset_88_rnc,33,float,0,83733,76727,83733
oml_dataset_88_rnc,34,float,0,83733,81865,83733
oml_dataset_88_rnc,35,float,0,83733,81574,83733
oml_dataset_88_rnc,36,float,0,83733,79239,83733
oml_dataset_88_rnc,37,float,0,83733,50002,83733
oml_dataset_88_rnc,38,float,0,83733,81469,83733
oml_dataset_88_rnc,39,float,0,83733,78980,83733
oml_dataset_88_rnc,40,float,0,83733,77513,83733
oml_dataset_88_rnc,41,float,0,83733,77225,83733
oml_dataset_88_rnc,42,float,0,83733,80119,83733
oml_dataset_88_rnc,43,float,0,83733,76748,83733
oml_dataset_88_rnc,44,float,0,83733,78963,83733
oml_dataset_88_rnc,45,float,0,83733,871,83733
oml_dataset_88_rnc,46,float,0,83733,76026,83733
oml_dataset_88_rnc,47,float,0,83733,72534,83733
oml_dataset_88_rnc,48,float,0,83733,79167,83733
oml_dataset_88_rnc,49,float,0,83733,81534,83733
oml_dataset_88_rnc,50,float,0,83733,76003,83733
oml_dataset_88_rnc,51,float,0,83733,79105,83733
oml_dataset_88_rnc,52,float,0,83733,78323,83733
oml_dataset_88_rnc,53,float,0,83733,80124,83733
oml_dataset_88_rnc,54,float,0,83733,79012,83733
oml_dataset_88_rnc,55,int,0,83733,4,83733
