dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_9_rnc,1,str,0,5100000,5,5100000
oml_dataset_9_rnc,2,str,0,5100000,2,5100000
oml_dataset_9_rnc,3,str,0,5100000,2,5100000
oml_dataset_9_rnc,4,str,0,5100000,41,5100000
oml_dataset_9_rnc,5,str,0,5100000,6,5100000
oml_dataset_9_rnc,6,str,0,5100000,7,5100000
oml_dataset_9_rnc,7,str,0,5100000,14,5100000
oml_dataset_9_rnc,8,str,0,5100000,16,5100000
oml_dataset_9_rnc,9,str,0,5100000,7,5100000
oml_dataset_9_rnc,10,int,0,5100000,91,5100000
oml_dataset_9_rnc,11,int,0,5100000,19,5100000
oml_dataset_9_rnc,12,int,0,5100000,91,5100000
oml_dataset_9_rnc,13,int,0,5100000,76,5100000
oml_dataset_9_rnc,14,int,0,5100000,121,5100000
oml_dataset_9_rnc,15,int,0,5100000,34776,5100000
