dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_7_rnc,1,str,0,5100000,4,5100000
oml_dataset_7_rnc,2,str,0,5100000,2,5100000
oml_dataset_7_rnc,3,str,0,5100000,2,5100000
oml_dataset_7_rnc,4,str,0,5100000,3,5100000
oml_dataset_7_rnc,5,str,0,5100000,4,5100000
oml_dataset_7_rnc,6,str,0,5100000,12,5100000
oml_dataset_7_rnc,7,str,0,5100000,12,5100000
oml_dataset_7_rnc,8,str,0,5100000,2,5100000
oml_dataset_7_rnc,9,str,0,5100000,3,5100000
oml_dataset_7_rnc,10,int,0,5100000,50,5100000
oml_dataset_7_rnc,11,int,0,5100000,9095,5100000
oml_dataset_7_rnc,12,int,0,5100000,584,5100000
oml_dataset_7_rnc,13,int,0,5100000,55,5100000
oml_dataset_7_rnc,14,int,0,5100000,86,5100000
oml_dataset_7_rnc,15,int,0,5100000,1824,5100000
oml_dataset_7_rnc,16,int,0,5100000,39,5100000
oml_dataset_7_rnc,17,int,0,5100000,2,5100000
