dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_31_rnc,1,str,0,1000000,3,1000000
oml_dataset_31_rnc,2,float,0,1000000,96415,1000000
oml_dataset_31_rnc,3,float,0,1000000,448499,1000000
oml_dataset_31_rnc,4,float,0,1000000,173071,1000000
oml_dataset_31_rnc,5,float,0,1000000,225993,1000000
oml_dataset_31_rnc,6,float,0,1000000,610550,1000000
oml_dataset_31_rnc,7,float,0,1000000,789115,1000000
oml_dataset_31_rnc,8,float,0,1000000,244986,1000000
oml_dataset_31_rnc,9,str,0,1000000,2,1000000
oml_dataset_31_rnc,10,str,0,1000000,3,1000000
oml_dataset_31_rnc,11,str,0,1000000,2,1000000
oml_dataset_31_rnc,12,str,0,1000000,2,1000000
oml_dataset_31_rnc,13,str,0,1000000,3,1000000
oml_dataset_31_rnc,14,str,0,1000000,2,1000000
oml_dataset_31_rnc,15,str,0,1000000,3,1000000
oml_dataset_31_rnc,16,str,0,1000000,3,1000000
oml_dataset_31_rnc,17,int,0,1000000,3,1000000
