dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_86_rnc,1,str,0,101766,3,101766
oml_dataset_86_rnc,2,str,0,101766,4,101766
oml_dataset_86_rnc,3,str,0,101766,2,101766
oml_dataset_86_rnc,4,str,0,101766,4,101766
oml_dataset_86_rnc,5,str,0,101766,4,101766
oml_dataset_86_rnc,6,str,0,101766,2,101766
oml_dataset_86_rnc,7,str,0,101766,4,101766
oml_dataset_86_rnc,8,str,0,101766,3,101766
oml_dataset_86_rnc,9,str,0,101766,2,101766
oml_dataset_86_rnc,10,str,0,101766,2,101766
oml_dataset_86_rnc,11,str,0,101766,4,101766
oml_dataset_86_rnc,12,str,0,101766,4,101766
oml_dataset_86_rnc,13,str,0,101766,4,101766
oml_dataset_86_rnc,14,str,0,101766,2,101766
oml_dataset_86_rnc,15,str,0,101766,4,101766
oml_dataset_86_rnc,16,str,0,101766,4,101766
oml_dataset_86_rnc,17,str,0,101766,4,101766
oml_dataset_86_rnc,18,str,0,101766,1,101766
oml_dataset_86_rnc,19,str,0,101766,10,101766
oml_dataset_86_rnc,20,str,0,101766,2,101766
oml_dataset_86_rnc,21,str,0,101766,4,101766
oml_dataset_86_rnc,22,str,0,101766,1,101766
oml_dataset_86_rnc,23,str,0,101766,4,101766
oml_dataset_86_rnc,24,str,0,101766,2,101766
oml_dataset_86_rnc,25,str,0,101766,2,101766
oml_dataset_86_rnc,26,str,0,101766,4,101766
oml_dataset_86_rnc,27,int,0,101766,21,101766
oml_dataset_86_rnc,28,int,0,101766,71518,101766
oml_dataset_86_rnc,29,str,0,101766,2,101766
oml_dataset_86_rnc,30,str,0,101766,3,101766
oml_dataset_86_rnc,31,str,0,101766,4,101766
oml_dataset_86_rnc,32,str,0,101766,4,101766
oml_dataset_86_rnc,33,int,0,101766,17,101766
oml_dataset_86_rnc,34,int,0,101766,16,101766
oml_dataset_86_rnc,35,int,0,101766,14,101766
oml_dataset_86_rnc,36,int,0,101766,101766,101766
oml_dataset_86_rnc,37,int,0,101766,26,101766
oml_dataset_86_rnc,38,int,0,101766,7,101766
oml_dataset_86_rnc,39,int,0,101766,75,101766
oml_dataset_86_rnc,40,int,0,101766,39,101766
oml_dataset_86_rnc,41,int,0,101766,8,101766
oml_dataset_86_rnc,42,int,0,101766,118,101766
oml_dataset_86_rnc,43,int,0,101766,33,101766
oml_dataset_86_rnc,44,str,21,101745,716,101766
oml_dataset_86_rnc,45,str,358,101408,748,101766
oml_dataset_86_rnc,46,str,1423,100343,789,101766
oml_dataset_86_rnc,47,str,2273,99493,5,101766
oml_dataset_86_rnc,48,str,40256,61510,17,101766
oml_dataset_86_rnc,49,str,49949,51817,72,101766
oml_dataset_86_rnc,50,str,98569,3197,9,101766
