dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_76_rnc,1,float,0,263256,91022,263256
oml_dataset_76_rnc,2,float,0,263256,142862,263256
oml_dataset_76_rnc,3,float,0,263256,156467,263256
oml_dataset_76_rnc,4,float,0,263256,135970,263256
oml_dataset_76_rnc,5,float,0,263256,123326,263256
oml_dataset_76_rnc,6,float,0,263256,155756,263256
oml_dataset_76_rnc,7,float,0,263256,138180,263256
oml_dataset_76_rnc,8,float,0,263256,146786,263256
oml_dataset_76_rnc,9,float,0,263256,137186,263256
oml_dataset_76_rnc,10,float,0,263256,119270,263256
oml_dataset_76_rnc,11,float,0,263256,151115,263256
oml_dataset_76_rnc,12,float,0,263256,150634,263256
oml_dataset_76_rnc,13,float,0,263256,155350,263256
oml_dataset_76_rnc,14,int,0,263256,10,263256
oml_dataset_76_rnc,15,int,0,263256,2,263256
