dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_28_rnc,1,str,0,1000000,510422,1000000
oml_dataset_28_rnc,2,str,0,1000000,18338,1000000
oml_dataset_28_rnc,3,str,0,1000000,719606,1000000
oml_dataset_28_rnc,4,str,0,1000000,160776,1000000
oml_dataset_28_rnc,5,str,0,1000000,13059,1000000
oml_dataset_28_rnc,6,str,0,1000000,128435,1000000
oml_dataset_28_rnc,7,str,0,1000000,289647,1000000
oml_dataset_28_rnc,8,str,0,1000000,235634,1000000
oml_dataset_28_rnc,9,int,0,1000000,872,1000000
oml_dataset_28_rnc,10,int,0,1000000,3,1000000
oml_dataset_28_rnc,11,int,0,1000000,3,1000000
oml_dataset_28_rnc,12,bool,0,1000000,2,1000000
