dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_14_rnc,1,str,0,1076790,293,1076790
oml_dataset_14_rnc,2,str,0,1076790,293,1076790
oml_dataset_14_rnc,3,float,0,1076790,220,1076790
oml_dataset_14_rnc,4,float,0,1076790,228,1076790
oml_dataset_14_rnc,5,float,0,1076790,43,1076790
oml_dataset_14_rnc,6,float,0,1076790,228,1076790
oml_dataset_14_rnc,7,float,0,1076790,220,1076790
oml_dataset_14_rnc,8,float,0,1076790,1327,1076790
oml_dataset_14_rnc,9,float,0,1076790,228,1076790
oml_dataset_14_rnc,10,float,0,1076790,228,1076790
oml_dataset_14_rnc,11,str,0,1076790,2,1076790
oml_dataset_14_rnc,12,str,0,1076790,16,1076790
oml_dataset_14_rnc,13,str,0,1076790,18,1076790
oml_dataset_14_rnc,14,str,0,1076790,5,1076790
oml_dataset_14_rnc,15,str,0,1076790,7,1076790
oml_dataset_14_rnc,16,str,0,1076790,6,1076790
oml_dataset_14_rnc,17,int,0,1076790,5,1076790
oml_dataset_14_rnc,18,int,0,1076790,7,1076790
oml_dataset_14_rnc,19,int,0,1076790,426,1076790
oml_dataset_14_rnc,20,int,0,1076790,5,1076790
oml_dataset_14_rnc,21,int,0,1076790,5,1076790
oml_dataset_14_rnc,22,int,0,1076790,28523,1076790
oml_dataset_14_rnc,23,int,0,1076790,16,1076790
oml_dataset_14_rnc,24,int,0,1076790,5,1076790
oml_dataset_14_rnc,25,bool,0,1076790,2,1076790
oml_dataset_14_rnc,26,int,0,1076790,1131,1076790
oml_dataset_14_rnc,27,int,0,1076790,6585,1076790
oml_dataset_14_rnc,28,str,1007,1075783,41,1076790
oml_dataset_14_rnc,29,str,3129,1073661,8,1076790
oml_dataset_14_rnc,30,str,3139,1073651,14,1076790
