dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_69_rnc,1,int,0,798964,287967,798964
oml_dataset_69_rnc,2,int,0,798964,3,798964
oml_dataset_69_rnc,3,int,0,798964,155012,798964
oml_dataset_69_rnc,4,int,0,798964,327,798964
oml_dataset_69_rnc,5,int,0,798964,129271,798964
oml_dataset_69_rnc,6,int,0,798964,82778,798964
oml_dataset_69_rnc,7,int,0,798964,3,798964
oml_dataset_69_rnc,8,int,0,798964,93414,798964
oml_dataset_69_rnc,9,int,0,798964,11955,798964
oml_dataset_69_rnc,10,int,399482,399482,2,798964
