dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_132_rnc,1,int,0,19992,1,19992
oml_dataset_132_rnc,2,int,0,19992,2000,19992
oml_dataset_132_rnc,3,int,0,19992,1,19992
oml_dataset_132_rnc,4,int,0,19992,1,19992
oml_dataset_132_rnc,5,int,0,19992,1,19992
oml_dataset_132_rnc,6,int,0,19992,1,19992
oml_dataset_132_rnc,7,int,0,19992,1,19992
oml_dataset_132_rnc,8,int,0,19992,1,19992
oml_dataset_132_rnc,9,int,0,19992,1,19992
oml_dataset_132_rnc,10,float,0,19992,72,19992
oml_dataset_132_rnc,11,float,0,19992,786,19992
oml_dataset_132_rnc,12,float,0,19992,66,19992
oml_dataset_132_rnc,13,str,0,19992,11,19992
oml_dataset_132_rnc,14,int,0,19992,1,19992
oml_dataset_132_rnc,15,int,0,19992,1,19992
oml_dataset_132_rnc,16,int,0,19992,1,19992
oml_dataset_132_rnc,17,int,0,19992,1,19992
oml_dataset_132_rnc,18,int,0,19992,19992,19992
oml_dataset_132_rnc,19,int,0,19992,1,19992
oml_dataset_132_rnc,20,int,0,19992,1,19992
oml_dataset_132_rnc,21,int,0,19992,1,19992
oml_dataset_132_rnc,22,int,0,19992,1,19992
oml_dataset_132_rnc,23,int,0,19992,1,19992
oml_dataset_132_rnc,24,int,0,19992,1,19992
oml_dataset_132_rnc,25,int,0,19992,1,19992
oml_dataset_132_rnc,26,int,0,19992,1,19992
oml_dataset_132_rnc,27,int,0,19992,1,19992
oml_dataset_132_rnc,28,int,0,19992,1,19992
oml_dataset_132_rnc,29,int,0,19992,19992,19992
oml_dataset_132_rnc,30,int,0,19992,1,19992
oml_dataset_132_rnc,31,int,0,19992,1,19992
oml_dataset_132_rnc,32,int,0,19992,1,19992
oml_dataset_132_rnc,33,int,0,19992,1,19992
oml_dataset_132_rnc,34,int,0,19992,1,19992
oml_dataset_132_rnc,35,int,0,19992,1,19992
oml_dataset_132_rnc,36,int,0,19992,1,19992
oml_dataset_132_rnc,37,int,0,19992,2000,19992
oml_dataset_132_rnc,38,int,0,19992,1,19992
oml_dataset_132_rnc,39,int,0,19992,1,19992
oml_dataset_132_rnc,40,int,0,19992,1,19992
oml_dataset_132_rnc,41,int,0,19992,1,19992
oml_dataset_132_rnc,42,int,0,19992,1,19992
oml_dataset_132_rnc,43,int,0,19992,1,19992
oml_dataset_132_rnc,44,int,0,19992,1,19992
oml_dataset_132_rnc,45,int,0,19992,1,19992
oml_dataset_132_rnc,46,int,0,19992,1,19992
oml_dataset_132_rnc,47,int,0,19992,1,19992
oml_dataset_132_rnc,48,int,0,19992,1,19992
oml_dataset_132_rnc,49,int,0,19992,1,19992
oml_dataset_132_rnc,50,int,0,19992,1,19992
oml_dataset_132_rnc,51,int,0,19992,1,19992
oml_dataset_132_rnc,52,int,0,19992,1,19992
oml_dataset_132_rnc,53,int,0,19992,1,19992
oml_dataset_132_rnc,54,int,0,19992,1,19992
oml_dataset_132_rnc,55,int,0,19992,1,19992
oml_dataset_132_rnc,56,int,0,19992,1,19992
oml_dataset_132_rnc,57,int,0,19992,1,19992
oml_dataset_132_rnc,58,int,0,19992,2000,19992
oml_dataset_132_rnc,59,int,0,19992,1,19992
oml_dataset_132_rnc,60,int,0,19992,10742,19992
oml_dataset_132_rnc,61,int,0,19992,1,19992
oml_dataset_132_rnc,62,int,0,19992,1,19992
oml_dataset_132_rnc,63,int,0,19992,1,19992
oml_dataset_132_rnc,64,int,0,19992,10742,19992
oml_dataset_132_rnc,65,int,0,19992,1,19992
oml_dataset_132_rnc,66,int,0,19992,1,19992
oml_dataset_132_rnc,67,int,0,19992,1,19992
oml_dataset_132_rnc,68,int,0,19992,1,19992
oml_dataset_132_rnc,69,int,0,19992,1,19992
oml_dataset_132_rnc,70,int,0,19992,1,19992
oml_dataset_132_rnc,71,int,0,19992,1,19992
oml_dataset_132_rnc,72,int,0,19992,10742,19992
oml_dataset_132_rnc,73,int,0,19992,1,19992
oml_dataset_132_rnc,74,int,0,19992,1,19992
oml_dataset_132_rnc,75,int,0,19992,1,19992
oml_dataset_132_rnc,76,int,0,19992,1,19992
oml_dataset_132_rnc,77,int,0,19992,1,19992
oml_dataset_132_rnc,78,int,0,19992,1,19992
oml_dataset_132_rnc,79,int,0,19992,1,19992
oml_dataset_132_rnc,80,int,0,19992,1,19992
oml_dataset_132_rnc,81,int,0,19992,1,19992
oml_dataset_132_rnc,82,int,0,19992,1,19992
oml_dataset_132_rnc,83,int,0,19992,1,19992
oml_dataset_132_rnc,84,int,0,19992,1,19992
oml_dataset_132_rnc,85,int,0,19992,1,19992
oml_dataset_132_rnc,86,int,0,19992,1,19992
oml_dataset_132_rnc,87,int,0,19992,1,19992
oml_dataset_132_rnc,88,int,0,19992,1,19992
oml_dataset_132_rnc,89,int,0,19992,1,19992
oml_dataset_132_rnc,90,int,0,19992,1,19992
oml_dataset_132_rnc,91,int,0,19992,1,19992
oml_dataset_132_rnc,92,int,0,19992,1,19992
oml_dataset_132_rnc,93,int,0,19992,1,19992
oml_dataset_132_rnc,94,int,0,19992,1,19992
oml_dataset_132_rnc,95,int,0,19992,1,19992
oml_dataset_132_rnc,96,int,0,19992,1,19992
oml_dataset_132_rnc,97,int,0,19992,1,19992
oml_dataset_132_rnc,98,int,0,19992,1,19992
oml_dataset_132_rnc,99,int,0,19992,19992,19992
oml_dataset_132_rnc,100,int,0,19992,1,19992
oml_dataset_132_rnc,101,int,0,19992,1,19992
oml_dataset_132_rnc,102,int,0,19992,1,19992
oml_dataset_132_rnc,103,int,0,19992,1,19992
oml_dataset_132_rnc,104,int,0,19992,1,19992
oml_dataset_132_rnc,105,int,0,19992,1,19992
oml_dataset_132_rnc,106,int,0,19992,1,19992
oml_dataset_132_rnc,107,int,0,19992,10742,19992
oml_dataset_132_rnc,108,int,0,19992,1,19992
oml_dataset_132_rnc,109,int,0,19992,1,19992
oml_dataset_132_rnc,110,int,0,19992,1,19992
oml_dataset_132_rnc,111,int,0,19992,1,19992
oml_dataset_132_rnc,112,int,0,19992,1,19992
oml_dataset_132_rnc,113,int,0,19992,1,19992
oml_dataset_132_rnc,114,int,0,19992,1,19992
oml_dataset_132_rnc,115,int,0,19992,1,19992
oml_dataset_132_rnc,116,int,0,19992,1,19992
oml_dataset_132_rnc,117,int,0,19992,19992,19992
oml_dataset_132_rnc,118,int,0,19992,2000,19992
oml_dataset_132_rnc,119,int,0,19992,1,19992
oml_dataset_132_rnc,120,int,0,19992,1,19992
oml_dataset_132_rnc,121,int,0,19992,1,19992
oml_dataset_132_rnc,122,int,0,19992,1,19992
oml_dataset_132_rnc,123,int,0,19992,1,19992
oml_dataset_132_rnc,124,int,0,19992,1,19992
oml_dataset_132_rnc,125,float,0,19992,54,19992
