dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_65_rnc,1,float,0,1000000,675734,1000000
oml_dataset_65_rnc,2,float,0,1000000,670341,1000000
oml_dataset_65_rnc,3,float,0,1000000,647587,1000000
oml_dataset_65_rnc,4,float,0,1000000,644592,1000000
oml_dataset_65_rnc,5,float,0,1000000,658258,1000000
oml_dataset_65_rnc,6,float,0,1000000,685881,1000000
oml_dataset_65_rnc,7,float,0,1000000,678621,1000000
oml_dataset_65_rnc,8,float,0,1000000,680666,1000000
oml_dataset_65_rnc,9,float,0,1000000,663734,1000000
oml_dataset_65_rnc,10,float,0,1000000,676097,1000000
oml_dataset_65_rnc,11,str,0,1000000,5,1000000
