dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_55_rnc,1,float,0,1586614,9,1586614
oml_dataset_55_rnc,2,float,0,1586614,9,1586614
oml_dataset_55_rnc,3,float,0,1586614,9,1586614
oml_dataset_55_rnc,4,float,0,1586614,10,1586614
oml_dataset_55_rnc,5,str,0,1586614,56857,1586614
oml_dataset_55_rnc,6,float,0,1586614,10,1586614
oml_dataset_55_rnc,7,str,0,1586614,104,1586614
oml_dataset_55_rnc,8,int,0,1586614,66055,1586614
oml_dataset_55_rnc,9,int,0,1586614,1577960,1586614
oml_dataset_55_rnc,10,int,0,1586614,5840,1586614
oml_dataset_55_rnc,11,str,15,1586599,5742,1586614
oml_dataset_55_rnc,12,str,348,1586266,33387,1586614
oml_dataset_55_rnc,13,float,67785,1518829,530,1586614
