dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_87_rnc,1,int,0,100968,10,100968
oml_dataset_87_rnc,2,int,0,100968,10,100968
oml_dataset_87_rnc,3,int,0,100968,99,100968
oml_dataset_87_rnc,4,int,0,100968,69,100968
oml_dataset_87_rnc,5,int,0,100968,18,100968
oml_dataset_87_rnc,6,int,0,100968,3,100968
oml_dataset_87_rnc,7,int,0,100968,12,100968
oml_dataset_87_rnc,8,int,0,100968,5,100968
oml_dataset_87_rnc,9,int,0,100968,3,100968
oml_dataset_87_rnc,10,int,0,100968,48,100968
oml_dataset_87_rnc,11,int,0,100968,13,100968
oml_dataset_87_rnc,12,int,0,100968,26,100968
oml_dataset_87_rnc,13,int,0,100968,7,100968
oml_dataset_87_rnc,14,int,0,100968,4,100968
oml_dataset_87_rnc,15,int,0,100968,7,100968
oml_dataset_87_rnc,16,int,0,100968,3,100968
oml_dataset_87_rnc,17,int,0,100968,7,100968
oml_dataset_87_rnc,18,int,0,100968,59,100968
oml_dataset_87_rnc,19,int,0,100968,45,100968
oml_dataset_87_rnc,20,int,0,100968,8,100968
oml_dataset_87_rnc,21,int,0,100968,95,100968
oml_dataset_87_rnc,22,int,0,100968,18,100968
oml_dataset_87_rnc,23,int,0,100968,9,100968
oml_dataset_87_rnc,24,int,0,100968,4,100968
oml_dataset_87_rnc,25,int,0,100968,10,100968
oml_dataset_87_rnc,26,int,0,100968,51,100968
oml_dataset_87_rnc,27,int,0,100968,33,100968
oml_dataset_87_rnc,28,int,0,100968,4,100968
oml_dataset_87_rnc,29,int,0,100968,73,100968
oml_dataset_87_rnc,30,int,0,100968,7,100968
