dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_25_rnc,1,float,0,1000000,997820,1000000
oml_dataset_25_rnc,2,float,0,1000000,990143,1000000
oml_dataset_25_rnc,3,float,0,1000000,987380,1000000
oml_dataset_25_rnc,4,float,0,1000000,997695,1000000
oml_dataset_25_rnc,5,float,0,1000000,997784,1000000
oml_dataset_25_rnc,6,float,0,1000000,995059,1000000
oml_dataset_25_rnc,7,str,0,1000000,2,1000000
oml_dataset_25_rnc,8,str,0,1000000,9,1000000
oml_dataset_25_rnc,9,str,0,1000000,42,1000000
oml_dataset_25_rnc,10,str,0,1000000,2,1000000
oml_dataset_25_rnc,11,str,0,1000000,6,1000000
oml_dataset_25_rnc,12,str,0,1000000,5,1000000
oml_dataset_25_rnc,13,str,0,1000000,7,1000000
oml_dataset_25_rnc,14,str,0,1000000,16,1000000
oml_dataset_25_rnc,15,str,0,1000000,15,1000000
