dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_92_rnc,1,float,0,65196,60800,65196
oml_dataset_92_rnc,2,float,0,65196,63866,65196
oml_dataset_92_rnc,3,float,0,65196,64164,65196
oml_dataset_92_rnc,4,float,0,65196,64062,65196
oml_dataset_92_rnc,5,float,0,65196,63025,65196
oml_dataset_92_rnc,6,float,0,65196,62001,65196
oml_dataset_92_rnc,7,float,0,65196,63824,65196
oml_dataset_92_rnc,8,float,0,65196,62292,65196
oml_dataset_92_rnc,9,float,0,65196,58200,65196
oml_dataset_92_rnc,10,float,0,65196,62948,65196
oml_dataset_92_rnc,11,float,0,65196,42419,65196
oml_dataset_92_rnc,12,float,0,65196,64104,65196
oml_dataset_92_rnc,13,float,0,65196,64274,65196
oml_dataset_92_rnc,14,float,0,65196,62209,65196
oml_dataset_92_rnc,15,float,0,65196,63014,65196
oml_dataset_92_rnc,16,float,0,65196,60414,65196
oml_dataset_92_rnc,17,float,0,65196,866,65196
oml_dataset_92_rnc,18,float,0,65196,62359,65196
oml_dataset_92_rnc,19,float,0,65196,62394,65196
oml_dataset_92_rnc,20,float,0,65196,61798,65196
oml_dataset_92_rnc,21,float,0,65196,64054,65196
oml_dataset_92_rnc,22,float,0,65196,846,65196
oml_dataset_92_rnc,23,float,0,65196,61014,65196
oml_dataset_92_rnc,24,float,0,65196,60808,65196
oml_dataset_92_rnc,25,float,0,65196,58985,65196
oml_dataset_92_rnc,26,float,0,65196,61370,65196
oml_dataset_92_rnc,27,float,0,65196,63929,65196
oml_dataset_92_rnc,28,int,0,65196,100,65196
