dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,number_of_samples
oml_dataset_20_rnc,AutoSklearn,Learn2Clean,gemini-1.5-pro-latest,,multiclass,True,1,0,No,0,0,58,71.742847442627,-2,0.5,0.5,0.0180703397768883,-2,3.09104245335831,-2,-2,-2,0.5,0.5,0.0215178571428571,-2,3.09104245335831,-2,-2,0,0,Run-AutoML,0
oml_dataset_20_rnc,H2O,Learn2Clean,gemini-1.5-pro-latest,,multiclass,True,1,0,No,0,0,58,76.5680375099182,-2,0.948800890546308,0.959782978641919,-2,-2,,-2,0.731179649936848,-2,0.516945751718639,0.495726490745881,-2,-2,,-2,0.918951292453596,0,0,Run-AutoML,0
oml_dataset_20_rnc,Flaml,Learn2Clean,gemini-1.5-pro-latest,,multiclass,True,1,0,No,0,0,58,68.0455021858215,-2,0.995914463378368,0.995856234558149,0.876488120582475,-2,0.443633135808674,-2,-2,-2,0.547441025341835,0.560800988092038,0.138214285714286,-2,8.7609287211137,-2,-2,0,0,Run-AutoML,0
oml_dataset_20_rnc,Autogluon,Learn2Clean,gemini-1.5-pro-latest,,multiclass,True,1,0,No,0,0,58,64.7611374855042,-2,0.997651562888018,0.998017243471892,0.932036106616708,-2,-2,-2,-2,-2,0.547763355288965,0.540708207893661,0.146808035714286,-2,-2,-2,-2,0,0,Run-AutoML,0
oml_dataset_20_rnc,AutoSklearn,Learn2Clean,gemini-1.5-pro-latest,,multiclass,True,1,0,No,0,0,58,80.5444824695587,-2,0.5,0.5,0.0180703397768883,-2,3.09104245335831,-2,-2,-2,0.5,0.5,0.0215178571428571,-2,3.09104245335831,-2,-2,0,0,Run-AutoML,0
oml_dataset_20_rnc,H2O,Learn2Clean,gemini-1.5-pro-latest,,multiclass,True,1,0,No,0,0,58,71.4295437335968,-2,0.944701160471787,0.956587809487411,-2,-2,,-2,0.73757305230303,-2,0.500444206661396,0.534155727620017,-2,-2,,-2,0.922186288542792,0,0,Run-AutoML,0
oml_dataset_20_rnc,Flaml,Learn2Clean,gemini-1.5-pro-latest,,multiclass,True,1,0,No,0,0,58,62.5717089176178,-2,0.981057822113868,0.985027036852949,0.759686621817253,-2,0.709994819307895,-2,-2,-2,0.520711321730044,0.564009357513292,0.136830357142857,-2,9.63297973989313,-2,-2,0,0,Run-AutoML,0
oml_dataset_20_rnc,Autogluon,Learn2Clean,gemini-1.5-pro-latest,,multiclass,True,1,0,No,0,0,58,61.779433965683,-2,0.999212875791008,0.999379983524466,0.985455164779017,-2,-2,-2,-2,-2,0.602362524650787,0.597530216380978,0.145401785714286,-2,-2,-2,-2,0,0,Run-AutoML,0
oml_dataset_20_rnc,AutoSklearn,Learn2Clean,llama-3.1-70b-versatile,,multiclass,True,1,0,No,0,0,157,293.439741849899,-2,0.993617416324579,0.993190589850347,0.829770927360981,-2,2.16027736890794,-2,-2,-2,0.578130668098932,0.578111202166063,0.141651785714286,-2,2.89664018389344,-2,-2,0,0,Run-AutoML,0
oml_dataset_20_rnc,H2O,Learn2Clean,llama-3.1-70b-versatile,,multiclass,True,1,0,No,0,0,157,170.193743228912,-2,0.969041856328594,0.976143486205256,-2,-2,,-2,0.611726549166459,-2,0.513101901395276,0.502189499119099,-2,-2,,-2,0.921845825293044,0,0,Run-AutoML,0
oml_dataset_20_rnc,Flaml,Learn2Clean,llama-3.1-70b-versatile,,multiclass,True,1,0,No,0,0,157,182.711608886719,-2,0.993003197125572,0.99428439919994,0.855249936132164,-2,0.503907611324848,-2,-2,-2,0.518453835942688,0.560634420131993,0.137254464285714,-2,8.53082492648267,-2,-2,0,0,Run-AutoML,0
oml_dataset_20_rnc,Autogluon,Learn2Clean,llama-3.1-70b-versatile,,multiclass,True,1,0,No,0,0,157,161.307372570038,-2,0.998861475257471,0.99893023701187,0.956382525760027,-2,-2,-2,-2,-2,0.570727434487004,0.582887899529318,0.138883928571429,-2,-2,-2,-2,0,0,Run-AutoML,0
oml_dataset_20_rnc,AutoSklearn,Learn2Clean,gpt-4o,,multiclass,True,1,0,No,0,0,68,191.089841604233,-2,0.987695909068359,0.986364599785674,0.735578642595589,-2,2.74206788401143,-2,-2,-2,0.650972940663247,0.646300908071177,0.109375,-2,2.92044850407616,-2,-2,0,0,Run-AutoML,0
oml_dataset_20_rnc,H2O,Learn2Clean,gpt-4o,,multiclass,True,1,0,No,0,0,68,80.9925076961517,-2,0.755530757888517,0.803904720501562,-2,-2,,-2,0.923584101121636,-2,0.561605013378016,0.699758484296602,-2,-2,,-2,0.888931899440105,0,0,Run-AutoML,0
oml_dataset_20_rnc,Flaml,Learn2Clean,gpt-4o,,multiclass,True,1,0,No,0,0,68,99.2282204627991,-2,0.987951021894195,0.988649282123639,0.792693519543558,-2,0.890531367600399,-2,-2,-2,0.510825034040437,0.550794234685798,0.13875,-2,3.94979526148064,-2,-2,0,0,Run-AutoML,0
oml_dataset_20_rnc,Autogluon,Learn2Clean,gpt-4o,,multiclass,True,1,0,No,0,0,68,72.3332698345184,-2,0.999081226777368,0.999178942886461,0.968210849016435,-2,-2,-2,-2,-2,0.581385362488189,0.589285950925212,0.139107142857143,-2,-2,-2,-2,0,0,Run-AutoML,0
oml_dataset_6_rnc,Flaml,Learn2Clean,gemini-1.5-pro-latest,,binary,True,1,0,No,0,0,14,14.1416409015656,0.99999735758716,-2,-2,0.998850574712644,0.998850567119413,-2,-2,-2,0.995527679301881,-2,-2,0.972222222222222,0.972363157673785,-2,-2,-2,0,0,Run-AutoML,0
oml_dataset_6_rnc,Autogluon,Learn2Clean,gemini-1.5-pro-latest,,binary,True,1,0,No,0,0,14,15.9457545280457,0.999622134963878,-2,-2,0.989655172413793,0.989571263035921,-2,-2,-2,0.997327515680393,-2,-2,0.965277777777778,0.973821989528796,-2,-2,-2,0,0,Run-AutoML,0
oml_dataset_6_rnc,Flaml,Learn2Clean,llama-3.1-70b-versatile,,binary,True,1,0,No,0,0,32,32.1621570587158,0.99999735758716,-2,-2,0.998850574712644,0.998850567119413,-2,-2,-2,0.997000272702481,-2,-2,0.961805555555556,0.961952816972332,-2,-2,-2,0,0,Run-AutoML,0
oml_dataset_6_rnc,Autogluon,Learn2Clean,llama-3.1-70b-versatile,,binary,True,1,0,No,0,0,32,34.2511501312256,0.999807103862679,-2,-2,0.994252873563218,0.994206257242178,-2,-2,-2,0.998036542132533,-2,-2,0.972222222222222,0.979057591623037,-2,-2,-2,0,0,Run-AutoML,0
oml_dataset_6_rnc,Flaml,Learn2Clean,gpt-4o,,binary,True,1,0,No,0,0,7,7.19317817687988,0.99999735758716,-2,-2,0.998850574712644,0.998850579268486,-2,-2,-2,0.991000818107445,-2,-2,0.965277777777778,0.965453947092232,-2,-2,-2,0,0,Run-AutoML,0
oml_dataset_6_rnc,Autogluon,Learn2Clean,gpt-4o,,binary,True,1,0,No,0,0,7,7.30523061752319,0.999817673514039,-2,-2,0.995402298850575,0.99537037037037,-2,-2,-2,0.996454867739296,-2,-2,0.961805555555556,0.971279373368146,-2,-2,-2,0,0,Run-AutoML,0
WiFi,H2O,SAGA,gemini-1.5-pro-latest,,binary,True,1,0,No,0,0,114,113.482809305191,0.999047619047619,-2,-2,-2,-2,,-2,0.200463201950391,0.606334841628959,-2,-2,-2,-2,,-2,0.576958935085803,0,0,Run-AutoML,0
WiFi,Flaml,SAGA,gemini-1.5-pro-latest,,binary,True,1,0,No,0,0,114,114.066295862198,0.984761904761905,-2,-2,0.953846153846154,0.953890015899994,-2,-2,-2,0.642533936651584,-2,-2,0.533333333333333,0.440530303030303,-2,-2,-2,0,0,Run-AutoML,0
WiFi,Autogluon,SAGA,gemini-1.5-pro-latest,,binary,True,1,0,No,0,0,114,21.82639336586,0.97952380952381,-2,-2,0.953846153846154,0.956521739130435,-2,-2,-2,0.658371040723982,-2,-2,0.566666666666667,0.697674418604651,-2,-2,-2,0,0,Run-AutoML,0
Midwest-Survey,H2O,SAGA,gemini-1.5-pro-latest,,multiclass,True,1,0,No,0,0,73,91.3792240619659,-2,0.793010465649143,0.830834942426128,-2,-2,,-2,0.741528852819057,-2,0.698611934118146,0.753368118713516,-2,-2,,-2,0.780039570126588,0,0,Run-AutoML,0
Midwest-Survey,Flaml,SAGA,gemini-1.5-pro-latest,,multiclass,True,1,0,No,0,0,73,79.139479637146,-2,0.992181428398803,0.993747357139606,0.912568306010929,-2,0.453379129762894,-2,-2,-2,0.861291255930912,0.882782872371631,0.599465954606141,-2,1.20728235007013,-2,-2,0,0,Run-AutoML,0
Midwest-Survey,Autogluon,SAGA,gemini-1.5-pro-latest,,multiclass,True,1,0,No,0,0,73,76.266223192215,-2,0.988784358699001,0.991113466143043,0.923497267759563,-2,-2,-2,-2,-2,0.833726218172185,0.856072150026296,0.54739652870494,-2,-2,-2,-2,0,0,Run-AutoML,0
Utility,H2O,SAGA,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,22,37.5890135765076,-2,-2,-2,-2,-2,-2,0.406072043803895,13.5562659361245,-2,-2,-2,-2,-2,-2,0.0466929093767025,17.2267037808948,0,0,Run-AutoML,0
Utility,Flaml,SAGA,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,22,24.3094067573547,-2,-2,-2,-2,-2,-2,0.346508175311723,-2,-2,-2,-2,-2,-2,-2,-0.363691291397901,-2,0,0,Run-AutoML,0
Utility,Autogluon,SAGA,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,22,26.7525265216827,-2,-2,-2,-2,-2,-2,0.702974287788698,9.58672387978604,-2,-2,-2,-2,-2,-2,-0.352016332761387,20.5152466766436,0,0,Run-AutoML,0
IMDB-IJS,H2O,Learn2Clean,gemini-1.5-pro-latest,,binary,True,1,0,No,0,0,1590,1644.32849264145,0.999999999997694,-2,-2,-2,-2,,-2,0.0152196863166368,0.999999809177149,-2,-2,-2,-2,,-2,0.023373147477802,0,0,Run-AutoML,0
IMDB-IJS,Flaml,Learn2Clean,gemini-1.5-pro-latest,,binary,True,1,0,No,0,0,1590,1823.4973795414,1,-2,-2,1,1,-2,-2,-2,0.99999425118879,-2,-2,0.997754363040711,0.997756666250165,-2,-2,-2,0,0,Run-AutoML,0
IMDB-IJS,H2O,Learn2Clean,llama-3.1-70b-versatile,,binary,True,1,0,No,0,0,1590,1641.21599936485,1,-2,-2,-2,-2,,-2,0.0072134943122872,0.999999895558923,-2,-2,-2,-2,,-2,0.0160804565507735,0,0,Run-AutoML,0
IMDB-IJS,Flaml,Learn2Clean,llama-3.1-70b-versatile,,binary,True,1,0,No,0,0,1590,2399.86672616005,1,-2,-2,1,1,-2,-2,-2,0.997573354791244,-2,-2,0.998490789591198,0.998489633785649,-2,-2,-2,0,0,Run-AutoML,0
IMDB-IJS,H2O,Learn2Clean,gpt-4o,,binary,True,1,0,No,0,0,1590,1646.25548171997,0.999999999998711,-2,-2,-2,-2,,-2,0.02144457216419,0.999996136367738,-2,-2,-2,-2,,-2,0.0280956187661996,0,0,Run-AutoML,0
IMDB-IJS,Flaml,Learn2Clean,gpt-4o,,binary,True,1,0,No,0,0,1590,2069.6814353466,1,-2,-2,0.999999967003998,0.999999967003998,-2,-2,-2,0.999998822961804,-2,-2,0.995315257164082,0.995326160523798,-2,-2,-2,0,0,Run-AutoML,0
Accidents,H2O,Learn2Clean,gemini-1.5-pro-latest,,multiclass,True,1,0,No,0,0,1682,1700.17719483376,-2,0.84163410738525,0.893951860909625,-2,-2,,-2,0.509875218499595,-2,0.823359238233277,0.843578052414969,-2,-2,,-2,0.600690039919709,0,0,Run-AutoML,0
Accidents,Flaml,Learn2Clean,gemini-1.5-pro-latest,,multiclass,True,1,0,No,0,0,1682,1772.97943425179,-2,0.986853314862319,0.992858052683319,0.935357645589209,-2,0.166401619011408,-2,-2,-2,0.928369903455121,0.933573164470505,0.808159200563177,-2,0.508516469807558,-2,-2,0,0,Run-AutoML,0
Accidents,Autogluon,Learn2Clean,gemini-1.5-pro-latest,,multiclass,True,1,0,No,0,0,1682,1709.42483878136,-2,0.999741172516011,0.99984820971653,0.996296762405496,-2,-2,-2,-2,-2,0.932887144709892,0.9491083512329,0.874572895382978,-2,-2,-2,-2,0,0,Run-AutoML,0
Accidents,H2O,Learn2Clean,llama-3.1-70b-versatile,,multiclass,True,1,0,No,0,0,609,627.705178976059,-2,0.971138185513476,0.984851615985328,-2,-2,,-2,0.318661612940433,-2,0.910617566214955,0.930967037706824,-2,-2,,-2,0.389049973391143,0,0,Run-AutoML,0
Accidents,Flaml,Learn2Clean,llama-3.1-70b-versatile,,multiclass,True,1,0,No,0,0,609,894.389070749283,-2,0.995215148264955,0.996234550568203,0.947928610714918,-2,0.129002330088483,-2,-2,-2,0.930946618680702,0.929379873494989,0.782258202984152,-2,0.561207567543526,-2,-2,0,0,Run-AutoML,0
