dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_94_rnc,1,int,0,58310,1,58310
oml_dataset_94_rnc,2,int,0,58310,1,58310
oml_dataset_94_rnc,3,int,0,58310,1,58310
oml_dataset_94_rnc,4,int,0,58310,1,58310
oml_dataset_94_rnc,5,int,0,58310,1,58310
oml_dataset_94_rnc,6,int,0,58310,1,58310
oml_dataset_94_rnc,7,int,0,58310,1,58310
oml_dataset_94_rnc,8,int,0,58310,1,58310
oml_dataset_94_rnc,9,int,0,58310,1,58310
oml_dataset_94_rnc,10,float,0,58310,1843,58310
oml_dataset_94_rnc,11,float,0,58310,1285,58310
oml_dataset_94_rnc,12,float,0,58310,1813,58310
oml_dataset_94_rnc,13,float,0,58310,411,58310
oml_dataset_94_rnc,14,float,0,58310,775,58310
oml_dataset_94_rnc,15,float,0,58310,2434,58310
oml_dataset_94_rnc,16,float,0,58310,9769,58310
oml_dataset_94_rnc,17,float,0,58310,1366,58310
oml_dataset_94_rnc,18,float,0,58310,38849,58310
oml_dataset_94_rnc,19,float,0,58310,20006,58310
oml_dataset_94_rnc,20,float,0,58310,39120,58310
oml_dataset_94_rnc,21,float,0,58310,2292,58310
oml_dataset_94_rnc,22,float,0,58310,981,58310
oml_dataset_94_rnc,23,float,0,58310,2717,58310
oml_dataset_94_rnc,24,float,0,58310,2194,58310
oml_dataset_94_rnc,25,float,0,58310,2015,58310
oml_dataset_94_rnc,26,float,0,58310,1773,58310
oml_dataset_94_rnc,27,float,0,58310,410,58310
oml_dataset_94_rnc,28,float,0,58310,8480,58310
oml_dataset_94_rnc,29,float,0,58310,2029,58310
oml_dataset_94_rnc,30,float,0,58310,1482,58310
oml_dataset_94_rnc,31,float,0,58310,29467,58310
oml_dataset_94_rnc,32,float,0,58310,1783,58310
oml_dataset_94_rnc,33,float,0,58310,2372,58310
oml_dataset_94_rnc,34,float,0,58310,2849,58310
oml_dataset_94_rnc,35,float,0,58310,2062,58310
oml_dataset_94_rnc,36,float,0,58310,1627,58310
oml_dataset_94_rnc,37,float,0,58310,38716,58310
oml_dataset_94_rnc,38,float,0,58310,1684,58310
oml_dataset_94_rnc,39,float,0,58310,2193,58310
oml_dataset_94_rnc,40,float,0,58310,1261,58310
oml_dataset_94_rnc,41,float,0,58310,38508,58310
oml_dataset_94_rnc,42,float,0,58310,1508,58310
oml_dataset_94_rnc,43,float,0,58310,1949,58310
oml_dataset_94_rnc,44,float,0,58310,2764,58310
oml_dataset_94_rnc,45,float,0,58310,2211,58310
oml_dataset_94_rnc,46,float,0,58310,1554,58310
oml_dataset_94_rnc,47,float,0,58310,2084,58310
oml_dataset_94_rnc,48,float,0,58310,9769,58310
oml_dataset_94_rnc,49,float,0,58310,18214,58310
oml_dataset_94_rnc,50,float,0,58310,1511,58310
oml_dataset_94_rnc,51,float,0,58310,2341,58310
oml_dataset_94_rnc,52,float,0,58310,2630,58310
oml_dataset_94_rnc,53,float,0,58310,1639,58310
oml_dataset_94_rnc,54,float,0,58310,29768,58310
