dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_49_rnc,1,float,0,284807,32767,284807
oml_dataset_49_rnc,2,float,0,284807,275663,284807
oml_dataset_49_rnc,3,float,0,284807,275663,284807
oml_dataset_49_rnc,4,float,0,284807,275663,284807
oml_dataset_49_rnc,5,float,0,284807,275663,284807
oml_dataset_49_rnc,6,float,0,284807,275663,284807
oml_dataset_49_rnc,7,float,0,284807,275663,284807
oml_dataset_49_rnc,8,float,0,284807,275663,284807
oml_dataset_49_rnc,9,float,0,284807,275663,284807
oml_dataset_49_rnc,10,float,0,284807,275663,284807
oml_dataset_49_rnc,11,float,0,284807,275663,284807
oml_dataset_49_rnc,12,float,0,284807,275663,284807
oml_dataset_49_rnc,13,float,0,284807,275663,284807
oml_dataset_49_rnc,14,float,0,284807,275663,284807
oml_dataset_49_rnc,15,float,0,284807,275663,284807
oml_dataset_49_rnc,16,float,0,284807,275663,284807
oml_dataset_49_rnc,17,float,0,284807,275663,284807
oml_dataset_49_rnc,18,float,0,284807,275663,284807
oml_dataset_49_rnc,19,float,0,284807,275663,284807
oml_dataset_49_rnc,20,float,0,284807,275663,284807
oml_dataset_49_rnc,21,float,0,284807,275663,284807
oml_dataset_49_rnc,22,float,0,284807,275663,284807
oml_dataset_49_rnc,23,float,0,284807,275663,284807
oml_dataset_49_rnc,24,float,0,284807,275663,284807
oml_dataset_49_rnc,25,float,0,284807,275663,284807
oml_dataset_49_rnc,26,float,0,284807,275663,284807
oml_dataset_49_rnc,27,float,0,284807,275663,284807
oml_dataset_49_rnc,28,float,0,284807,275663,284807
oml_dataset_49_rnc,29,float,0,284807,275663,284807
oml_dataset_49_rnc,30,bool,0,284807,2,284807
