dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_52_rnc,1,str,0,4898431,11,4898431
oml_dataset_52_rnc,2,str,0,4898431,3,4898431
oml_dataset_52_rnc,3,float,0,4898431,72,4898431
oml_dataset_52_rnc,4,float,0,4898431,95,4898431
oml_dataset_52_rnc,5,float,0,4898431,101,4898431
oml_dataset_52_rnc,6,float,0,4898431,101,4898431
oml_dataset_52_rnc,7,float,0,4898431,101,4898431
oml_dataset_52_rnc,8,float,0,4898431,101,4898431
oml_dataset_52_rnc,9,float,0,4898431,87,4898431
oml_dataset_52_rnc,10,float,0,4898431,96,4898431
oml_dataset_52_rnc,11,float,0,4898431,89,4898431
oml_dataset_52_rnc,12,float,0,4898431,101,4898431
oml_dataset_52_rnc,13,float,0,4898431,76,4898431
oml_dataset_52_rnc,14,float,0,4898431,76,4898431
oml_dataset_52_rnc,15,float,0,4898431,101,4898431
oml_dataset_52_rnc,16,float,0,4898431,100,4898431
oml_dataset_52_rnc,17,float,0,4898431,101,4898431
oml_dataset_52_rnc,18,str,0,4898431,23,4898431
oml_dataset_52_rnc,19,str,0,4898431,70,4898431
oml_dataset_52_rnc,20,int,0,4898431,3,4898431
oml_dataset_52_rnc,21,int,0,4898431,7195,4898431
oml_dataset_52_rnc,22,int,0,4898431,93,4898431
oml_dataset_52_rnc,23,int,0,4898431,512,4898431
oml_dataset_52_rnc,24,int,0,4898431,98,4898431
oml_dataset_52_rnc,25,int,0,4898431,1,4898431
oml_dataset_52_rnc,26,int,0,4898431,512,4898431
oml_dataset_52_rnc,27,int,0,4898431,21493,4898431
oml_dataset_52_rnc,28,int,0,4898431,256,4898431
oml_dataset_52_rnc,29,int,0,4898431,30,4898431
oml_dataset_52_rnc,30,int,0,4898431,3,4898431
oml_dataset_52_rnc,31,int,0,4898431,10,4898431
oml_dataset_52_rnc,32,int,0,4898431,3,4898431
oml_dataset_52_rnc,33,int,0,4898431,42,4898431
oml_dataset_52_rnc,34,int,0,4898431,256,4898431
oml_dataset_52_rnc,35,int,0,4898431,9883,4898431
oml_dataset_52_rnc,36,int,0,4898431,6,4898431
oml_dataset_52_rnc,37,int,0,4898431,6,4898431
oml_dataset_52_rnc,38,bool,0,4898431,2,4898431
oml_dataset_52_rnc,39,bool,0,4898431,2,4898431
oml_dataset_52_rnc,40,bool,0,4898431,2,4898431
oml_dataset_52_rnc,41,bool,0,4898431,2,4898431
oml_dataset_52_rnc,42,bool,0,4898431,2,4898431
