dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation
oml_dataset_12_rnc,H2O,,gemini-1.5-pro-latest,,binary,True,1,0,No,0,0,92,104.53734278678894,0.9999999693558298,-2.0,-2.0,-2.0,-2.0,,-2.0,0.0092711200136389,0.9999848195873434,-2.0,-2.0,-2.0,-2.0,,-2.0,0.0223655348595278,0,0,Run-AutoML
oml_dataset_12_rnc,Autogluon,,gemini-1.5-pro-latest,,binary,True,1,0,No,0,0,92,92.6210913658142,0.9999959065785834,-2.0,-2.0,0.9995860999539464,0.9997386679426542,-2.0,-2.0,-2.0,0.9998277625471242,-2.0,-2.0,0.9993879050028563,0.9996140751095598,-2.0,-2.0,-2.0,0,0,Run-AutoML
oml_dataset_12_rnc,H2O,,llama3-70b-8192,,binary,True,1,0,No,0,0,23,33.39547514915466,0.9999682845220852,-2.0,-2.0,-2.0,-2.0,,-2.0,0.0605731869957187,0.999968077970382,-2.0,-2.0,-2.0,-2.0,,-2.0,0.0624016959474023,0,0,Run-AutoML
oml_dataset_12_rnc,Autogluon,,llama3-70b-8192,,binary,True,1,0,No,0,0,23,23.7419536113739,0.9999973502594864,-2.0,-2.0,0.9995627816414926,0.999723940945447,-2.0,-2.0,-2.0,0.9998780466413956,-2.0,-2.0,0.9993879050028563,0.999614081728914,-2.0,-2.0,-2.0,0,0,Run-AutoML
oml_dataset_19_rnc,H2O,,llama3-70b-8192,,multiclass,True,1,0,No,0,0,79,215.3085355758667,-2.0,0.7291590301531428,0.724891789262925,-2.0,-2.0,,-2.0,0.9997105388584252,-2.0,0.7216841922717224,0.7169106741077012,-2.0,-2.0,,-2.0,0.9997236683947336,0,0,Run-AutoML
oml_dataset_20_rnc,H2O,,llama3-70b-8192,,multiclass,True,1,0,No,0,0,44,54.770827293396,-2.0,0.7316140551512287,0.8166838034262057,-2.0,-2.0,,-2.0,0.92102551400097,-2.0,0.7324407752466429,0.8177484878866718,-2.0,-2.0,,-2.0,0.9208193685081798,0,0,Run-AutoML
oml_dataset_20_rnc,Autogluon,,llama3-70b-8192,,multiclass,True,1,0,No,0,0,44,90.27868247032166,-2.0,0.9961458504139368,0.996882281677644,0.8084414342019669,-2.0,-2.0,-2.0,-2.0,-2.0,0.937390184575528,0.951331763001368,0.5946875,-2.0,-2.0,-2.0,-2.0,0,0,Run-AutoML
oml_dataset_21_rnc,H2O,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,42,52.1492555141449,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,7.65908721123143e-06,5075.449951799808,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.197688226135419e-05,5098.114479334223,0,0,Run-AutoML
oml_dataset_21_rnc,Autogluon,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,42,43.41489458084106,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.5802607618219139,3288.258850805508,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.5361517921307322,3472.1042208407257,0,0,Run-AutoML
oml_dataset_22_rnc,H2O,,llama3-70b-8192,,regression,True,1,0,No,0,0,30,39.052658796310425,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.229712135959988,202.8148711370829,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.2186229966018569,196.2073521539332,0,0,Run-AutoML
oml_dataset_22_rnc,Autogluon,,llama3-70b-8192,,regression,True,1,0,No,0,0,30,31.029694080352783,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.81655261745468,78.33463535555805,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.7215913530963274,93.78253159395352,0,0,Run-AutoML
oml_dataset_23_rnc,H2O,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,23,32.58412551879883,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-279.97724126831315,8.793801349497363,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-273.3978765657942,8.802302937664262,0,0,Run-AutoML
oml_dataset_23_rnc,Autogluon,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,23,23.78095436096192,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.753650498733306,0.2603855714595637,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.7477827365047194,0.2668660547646788,0,0,Run-AutoML
oml_dataset_23_rnc,H2O,,llama3-70b-8192,,regression,True,1,0,No,0,0,5,14.414183616638184,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-279.95498642517055,8.79345308544556,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-273.3961841809528,8.802275792944307,0,0,Run-AutoML
oml_dataset_23_rnc,Autogluon,,llama3-70b-8192,,regression,True,1,0,No,0,0,5,5.907946348190308,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.8970671748946237,0.1683131383850579,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.50466211751325,0.3739871688256994,0,0,Run-AutoML
oml_dataset_24_rnc,H2O,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,106,118.07731413841248,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.3518942005460412,0.694264195234177,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.3534450075850364,0.6945537116684298,0,0,Run-AutoML
oml_dataset_24_rnc,Autogluon,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,106,108.55355024337769,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.8580343071080863,0.2249806243450715,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.4553884413375652,0.4405842369275792,0,0,Run-AutoML
oml_dataset_24_rnc,H2O,,llama3-70b-8192,,regression,True,1,0,No,0,0,1822,1833.0425679683683,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.1324280778378339,0.635416854340449,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.132773094258723,0.6354143108448475,0,0,Run-AutoML
oml_dataset_24_rnc,Autogluon,,llama3-70b-8192,,regression,True,1,0,No,0,0,1822,1824.2887172698968,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.8618362428746457,0.22194761458473,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.7066237883497084,0.3233686964708757,0,0,Run-AutoML
oml_dataset_25_rnc,H2O,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,846,862.5462746620178,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.2810878418485034,24.926690367223827,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0164506614150866,29.326458089256917,0,0,Run-AutoML
