dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_95_rnc,1,int,0,58000,123,58000
oml_dataset_95_rnc,2,int,0,58000,7,58000
oml_dataset_95_rnc,3,int,0,58000,299,58000
oml_dataset_95_rnc,4,int,0,58000,206,58000
oml_dataset_95_rnc,5,int,0,58000,86,58000
oml_dataset_95_rnc,6,int,0,58000,76,58000
oml_dataset_95_rnc,7,int,0,58000,51,58000
oml_dataset_95_rnc,8,int,0,58000,137,58000
oml_dataset_95_rnc,9,int,0,58000,54,58000
oml_dataset_95_rnc,10,int,0,58000,77,58000
