dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,dataset_name_orig,ID
oml_dataset_9_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,binary,True,1,1,No,0.0062394142150878,14.162392616271973,11.540507316589355,11.52725911140442,0.7058292337775556,-2.0,-2.0,0.6542477116704806,0.5036859053564435,-2.0,-2,-2,0.6962297013076527,-2.0,-2.0,0.6479250996508358,0.4921239135279697,-2.0,-2,-2,1180,1180,Gen-and-Run-Pipeline,Airlines-rnc,2
oml_dataset_9_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,binary,True,2,1,No,0.0062394142150878,14.4032461643219,11.190856695175173,11.178014039993286,0.6301548323090718,-2.0,-2.0,0.6554210102551064,0.5065688669083848,-2.0,-2,-2,0.6224335038179911,-2.0,-2.0,0.6486419676791397,0.4945278674241414,-2.0,-2,-2,1269,1269,Gen-and-Run-Pipeline,Airlines-rnc,2
oml_dataset_9_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,binary,True,3,1,No,0.0062394142150878,15.021509647369385,11.326702117919922,11.312415838241575,0.630655042209677,-2.0,-2.0,0.6552091278921942,0.5108367276389161,-2.0,-2,-2,0.6230126013126341,-2.0,-2.0,0.6484751104656552,0.4990753297990383,-2.0,-2,-2,1269,1269,Gen-and-Run-Pipeline,Airlines-rnc,2
oml_dataset_9_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,binary,True,4,1,No,0.0062394142150878,15.971688270568848,5.6290671825408936,5.615015745162964,0.630228326573708,-2.0,-2.0,0.6548860072887532,0.509744608484958,-2.0,-2,-2,0.6231473589711589,-2.0,-2.0,0.648747025924667,0.4985708236290493,-2.0,-2,-2,1296,1296,Gen-and-Run-Pipeline,Airlines-rnc,2
oml_dataset_9_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,binary,True,5,3,No,0.0062394142150878,12.001352787017822,31.06197476387024,4.543553113937378,0.5992321585362111,-2.0,-2.0,0.6195519747436223,0.4909617313219154,-2.0,-2,-2,0.5848181791514028,-2.0,-2.0,0.6059636004078732,0.4709640483559155,-2.0,-2,-2,1154,3872,Gen-and-Run-Pipeline,Airlines-rnc,2
oml_dataset_9_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,binary,True,6,2,No,0.0062394142150878,12.198949098587036,53.62633442878723,40.7720046043396,0.630416312333008,-2.0,-2.0,0.6546238028646495,0.5122404629120519,-2.0,-2,-2,0.6258357152299646,-2.0,-2.0,0.6508234712480302,0.5052104313711754,-2.0,-2,-2,1144,2475,Gen-and-Run-Pipeline,Airlines-rnc,2
oml_dataset_9_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,binary,True,7,1,No,0.0062394142150878,15.304412841796877,10.826827764511108,10.813230276107788,0.629709896675676,-2.0,-2.0,0.6549787058225274,0.5059523583778638,-2.0,-2,-2,0.622019088258546,-2.0,-2.0,0.6482835336649878,0.4936791068012989,-2.0,-2,-2,1321,1321,Gen-and-Run-Pipeline,Airlines-rnc,2
oml_dataset_9_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,binary,True,8,1,No,0.0062394142150878,16.012559175491333,12.549738883972168,12.537016153335571,0.7055630654214545,-2.0,-2.0,0.6544622425629291,0.504338707961643,-2.0,-2,-2,0.6956793638328862,-2.0,-2.0,0.647764422334147,0.4930310334706076,-2.0,-2,-2,1314,1314,Gen-and-Run-Pipeline,Airlines-rnc,2
oml_dataset_9_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,binary,True,9,1,No,0.0062394142150878,19.017964124679565,5.069905519485474,5.055852651596069,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2,-2,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2,-2,1485,1485,Gen-and-Run-Pipeline,Airlines-rnc,2
oml_dataset_9_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,binary,True,10,1,No,0.0062394142150878,14.03487253189087,10.10353398323059,10.09074640274048,0.6293642837279232,-2.0,-2.0,0.6548939528773625,0.5041460379555599,-2.0,-2,-2,0.6217713638937362,-2.0,-2.0,0.6482835336649878,0.4920704334710707,-2.0,-2,-2,1275,1275,Gen-and-Run-Pipeline,Airlines-rnc,2
