dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,dataset_name_orig,ID
oml_dataset_5_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,1,2,No,0.0540432929992675,2.6858015060424805,2.685953378677368,0.4277801513671875,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.7903973509933775,-2.0,-2.0,0.7402597402597403,0.7096530920060332,-2.0,-2.0,-2.0,1500,3026,Gen-and-Run-Pipeline,Diabetes,1
oml_dataset_5_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,2,2,No,0.0540432929992675,2.697378158569336,2.779371738433838,0.2930390834808349,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.7796771523178807,-2.0,-2.0,0.7402597402597403,0.7038461538461538,-2.0,-2.0,-2.0,1500,3115,Gen-and-Run-Pipeline,Diabetes,1
oml_dataset_5_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,3,3,No,0.0540432929992675,3.464834928512573,4.848403215408325,0.2466349601745605,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.7736754966887417,-2.0,-2.0,0.7445887445887446,0.7135862141431124,-2.0,-2.0,-2.0,1500,4648,Gen-and-Run-Pipeline,Diabetes,1
oml_dataset_5_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,4,1,No,0.0540432929992675,2.9156317710876465,0.4935929775238037,0.4726791381835937,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.769453642384106,-2.0,-2.0,0.7142857142857143,0.6742307692307692,-2.0,-2.0,-2.0,1500,1500,Gen-and-Run-Pipeline,Diabetes,1
oml_dataset_5_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,5,4,No,0.0540432929992675,2.9232234954833984,6.808993339538574,0.2398452758789062,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.7402452619843923,-2.0,-2.0,0.7962962962962963,0.7557565789473684,-2.0,-2.0,-2.0,1500,5779,Gen-and-Run-Pipeline,Diabetes,1
oml_dataset_5_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,6,2,No,0.0540432929992675,3.29013466835022,2.712193965911865,0.268721342086792,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.6914735099337748,-2.0,-2.0,0.7272727272727273,0.6941683303562047,-2.0,-2.0,-2.0,1500,3044,Gen-and-Run-Pipeline,Diabetes,1
oml_dataset_5_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,7,5,No,0.0540432929992675,2.575552463531494,8.954145431518555,0.2364025115966797,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.6911009933774835,-2.0,-2.0,0.7229437229437229,0.6922051965356428,-2.0,-2.0,-2.0,1500,7521,Gen-and-Run-Pipeline,Diabetes,1
oml_dataset_5_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,8,3,No,0.0540432929992675,3.3336727619171143,5.42072343826294,0.2356541156768798,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.6881622516556292,-2.0,-2.0,0.7229437229437229,0.690296631473102,-2.0,-2.0,-2.0,1500,4784,Gen-and-Run-Pipeline,Diabetes,1
oml_dataset_5_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,9,4,No,0.0540432929992675,2.7521181106567383,7.41401481628418,0.462630033493042,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.6609109109109108,-2.0,-2.0,0.961038961038961,0.4900662251655629,-2.0,-2.0,-2.0,1500,6059,Gen-and-Run-Pipeline,Diabetes,1
oml_dataset_5_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,10,4,No,0.0540432929992675,3.091909646987915,7.556215763092041,0.2499384880065918,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.6286009933774834,-2.0,-2.0,0.6796536796536796,0.6321656050955414,-2.0,-2.0,-2.0,1500,6185,Gen-and-Run-Pipeline,Diabetes,1
