dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,dataset_name_orig,ID
Diabetes,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,1,6,Yes,0.043503999710083,30.9213378429413,101.444391489029,0.283784151077271,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.800455298013245,-2.0,-2.0,0.753246753246753,0.752102778708188,-2.0,-2.0,-2.0,2551,12578,Gen-and-Run-Pipeline,Diabetes,1
Diabetes,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,2,1,Yes,0.043503999710083,26.9796514511108,0.271855115890503,0.258304595947266,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.79205298013245,-2.0,-2.0,0.753246753246753,0.752102778708188,-2.0,-2.0,-2.0,2551,2551,Gen-and-Run-Pipeline,Diabetes,1
Diabetes,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,3,1,Yes,0.043503999710083,22.4539539813995,0.246776342391968,0.232276916503906,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.791307947019867,-2.0,-2.0,0.770562770562771,0.767913010060355,-2.0,-2.0,-2.0,2551,2551,Gen-and-Run-Pipeline,Diabetes,1
Diabetes,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,4,2,Yes,0.043503999710083,21.3208594322205,17.5060782432556,0.377952337265015,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.791721854304636,-2.0,-2.0,0.761904761904762,0.76406992310778,-2.0,-2.0,-2.0,2551,4466,Gen-and-Run-Pipeline,Diabetes,1
Diabetes,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,5,1,Yes,0.043503999710083,31.4792718887329,0.329647302627563,0.315198659896851,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.781415562913907,-2.0,-2.0,0.722943722943723,0.722943722943723,-2.0,-2.0,-2.0,2551,2551,Gen-and-Run-Pipeline,Diabetes,1
Diabetes,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,6,3,Yes,0.043503999710083,24.8072776794434,34.9854648113251,0.311774015426636,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.790976821192053,-2.0,-2.0,0.74025974025974,0.642857142857143,-2.0,-2.0,-2.0,2551,6334,Gen-and-Run-Pipeline,Diabetes,1
Diabetes,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,7,1,Yes,0.043503999710083,25.8805735111237,0.27559494972229,0.262648344039917,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.801862582781457,-2.0,-2.0,0.74025974025974,0.738627385686209,-2.0,-2.0,-2.0,2551,2551,Gen-and-Run-Pipeline,Diabetes,1
Diabetes,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,8,1,Yes,0.043503999710083,21.2974760532379,0.25013256072998,0.237216234207153,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.779842715231788,-2.0,-2.0,0.722943722943723,0.722101571535282,-2.0,-2.0,-2.0,2551,2551,Gen-and-Run-Pipeline,Diabetes,1
Diabetes,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,9,3,Yes,0.043503999710083,26.092814207077,38.2224745750427,0.24109411239624,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.802028145695364,-2.0,-2.0,0.74025974025974,0.739470223314327,-2.0,-2.0,-2.0,2551,6478,Gen-and-Run-Pipeline,Diabetes,1
Diabetes,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,10,3,Yes,0.043503999710083,24.3620543479919,38.0566506385803,0.296852111816406,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.798344370860927,-2.0,-2.0,0.779220779220779,0.781228474154486,-2.0,-2.0,-2.0,2551,6504,Gen-and-Run-Pipeline,Diabetes,1
