dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,dataset_name_orig,ID
oml_dataset_10_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,1,1,No,0.0011484622955322,15.348034381866457,1.2488346099853516,1.2390000820159912,-2.0,0.9604594553310892,0.9658973202543112,0.8547477130016256,-2.0,0.4436737679950912,-2,-2,-2.0,0.9430061552287212,0.9501188463444288,0.8292428975159899,-2.0,0.4798835671510148,-2,-2,1260,1260,Gen-and-Run-Pipeline,Jungle-Chess,2
oml_dataset_10_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,2,1,No,0.0011484622955322,16.09739637374878,1.4087142944335938,1.3939273357391355,-2.0,0.959558932453687,0.9651916264736528,0.8512415134032448,-2.0,0.4445589674331918,-2,-2,-2.0,0.9421285221460396,0.9495174132328368,0.8253755763795925,-2.0,0.4811315724493553,-2,-2,1288,1288,Gen-and-Run-Pipeline,Jungle-Chess,2
oml_dataset_10_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,3,2,No,0.0011484622955322,17.900836944580078,18.548868656158447,0.9822235107421876,-2.0,0.9605569159321188,0.9659277197904628,0.8542058457909667,-2.0,0.4428867347434745,-2,-2,-2.0,0.9430068428226358,0.950106852664504,0.8273836085081065,-2.0,0.4797242421770326,-2,-2,1376,3057,Gen-and-Run-Pipeline,Jungle-Chess,2
oml_dataset_10_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,4,4,No,0.0011484622955322,19.82377886772156,58.30209636688232,1.324739694595337,-2.0,0.9533939878546585,0.959277043990176,0.8412010327351545,-2.0,0.4594528474108359,-2,-2,-2.0,0.9341535252618955,0.9418270284505048,0.8148148148148148,-2.0,0.4967233736481822,-2,-2,1586,6986,Gen-and-Run-Pipeline,Jungle-Chess,2
oml_dataset_10_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,5,1,No,0.0011484622955322,14.862232208251951,1.250837802886963,1.2387888431549072,-2.0,0.95969525257149,0.9652262566992776,0.8524846205335799,-2.0,0.4408811833146615,-2,-2,-2.0,0.9419913510471084,0.9492000436347098,0.8261192919827458,-2.0,0.4783832329239113,-2,-2,1269,1269,Gen-and-Run-Pipeline,Jungle-Chess,2
oml_dataset_10_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,6,1,No,0.0011484622955322,15.0180344581604,0.9287509918212892,0.9165213108062744,-2.0,0.9603543485657968,0.9657813385875634,0.8529627386606318,-2.0,0.4439192840021093,-2,-2,-2.0,0.9427004290289072,0.9498386377522986,0.8282016956715752,-2.0,0.4804886905524044,-2,-2,1265,1265,Gen-and-Run-Pipeline,Jungle-Chess,2
oml_dataset_10_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,7,1,No,0.0011484622955322,16.033318519592285,2.0190958976745605,2.004556655883789,-2.0,0.9669417374138196,0.9701383219569178,0.8642144519172537,-2.0,0.4287245632606863,-2,-2,-2.0,0.9445509514293364,0.9504043567808368,0.8284991819128366,-2.0,0.4749115223175629,-2,-2,1400,1400,Gen-and-Run-Pipeline,Jungle-Chess,2
oml_dataset_10_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,8,1,No,0.0011484622955322,16.154040336608887,1.1102616786956787,1.1004045009613037,-2.0,0.960635635318449,0.9661162894748632,0.853536480413094,-2.0,0.4399649941105794,-2,-2,-2.0,0.9432277955339718,0.9506059164162434,0.8281273241112599,-2.0,0.4763742633672296,-2,-2,1296,1296,Gen-and-Run-Pipeline,Jungle-Chess,2
oml_dataset_10_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,9,1,No,0.0011484622955322,16.304747581481934,1.1670434474945068,1.1570491790771484,-2.0,0.960626524236968,0.9658015901818888,0.8526121187007937,-2.0,0.4431650768951961,-2,-2,-2.0,0.9431882631211084,0.9499926100262968,0.8272348653874758,-2.0,0.4803946909242716,-2,-2,1363,1363,Gen-and-Run-Pipeline,Jungle-Chess,2
oml_dataset_10_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,10,1,No,0.0011484622955322,16.36362099647522,1.2976484298706057,1.2875628471374512,-2.0,0.9593070247084564,0.9650542659399876,0.8521021260319382,-2.0,0.4431653580765448,-2,-2,-2.0,0.9411443763284396,0.9486960009986282,0.8261192919827458,-2.0,0.4808161743846342,-2,-2,1394,1394,Gen-and-Run-Pipeline,Jungle-Chess,2
