dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,dataset_name_orig,ID
oml_dataset_5_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,1,5,No,0.0018565654754638,2.50670289993286,10.8124144077301,0.94311785697937,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,1303,6978,Gen-and-Run-Pipeline,Diabetes,2
oml_dataset_5_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,2,2,No,0.0018565654754638,2.45442152023315,2.67291450500488,0.270308017730713,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,1565,2951,Gen-and-Run-Pipeline,Diabetes,2
oml_dataset_5_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,3,1,No,0.0018565654754638,2.5576012134552,0.269991159439087,0.24997878074646,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,1610,1610,Gen-and-Run-Pipeline,Diabetes,2
oml_dataset_5_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,4,1,No,0.0018565654754638,2.03338408470154,0.27938961982727,0.251737356185913,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.863991081382386,-2.0,-2.0,0.824074074074074,0.790932246561386,-2.0,-2.0,-2.0,1419,1419,Gen-and-Run-Pipeline,Diabetes,2
oml_dataset_5_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,5,3,No,0.0018565654754638,2.9304518699646,5.89387488365173,0.311957120895386,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.779677152317881,-2.0,-2.0,0.735930735930736,0.701948093153119,-2.0,-2.0,-2.0,1703,4791,Gen-and-Run-Pipeline,Diabetes,2
oml_dataset_5_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,6,1,No,0.0018565654754638,2.4337010383606,0.307796955108643,0.293031692504883,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.771233443708609,-2.0,-2.0,0.722943722943723,0.58974358974359,-2.0,-2.0,-2.0,1591,1591,Gen-and-Run-Pipeline,Diabetes,2
oml_dataset_5_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,7,1,No,0.0018565654754638,2.81257748603821,0.287398815155029,0.272738933563232,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.765886287625418,-2.0,-2.0,0.814814814814815,0.696969696969697,-2.0,-2.0,-2.0,1621,1621,Gen-and-Run-Pipeline,Diabetes,2
oml_dataset_5_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,8,9,No,0.0018565654754638,2.27968859672546,19.7737884521484,0.400806665420532,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.707657284768212,-2.0,-2.0,0.744588744588745,0.61437908496732,-2.0,-2.0,-2.0,1272,12670,Gen-and-Run-Pipeline,Diabetes,2
oml_dataset_5_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,9,1,No,0.0018565654754638,2.84991359710693,1.70967674255371,1.6948413848877,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.707284768211921,-2.0,-2.0,0.74025974025974,0.615384615384615,-2.0,-2.0,-2.0,1688,1688,Gen-and-Run-Pipeline,Diabetes,2
oml_dataset_5_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,10,1,No,0.0018565654754638,2.46504259109497,0.40779972076416,0.38768744468689,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.691473509933775,-2.0,-2.0,0.727272727272727,0.593548387096774,-2.0,-2.0,-2.0,1543,1543,Gen-and-Run-Pipeline,Diabetes,2
