dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,number_of_samples,dataset_name_orig,ID
oml_dataset_33_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,binary,True,1,1,No,0.0413496494293212,22.97067713737488,3.2079052925109863,3.066614866256714,0.9978340504231564,-2.0,-2.0,0.9821347150259068,0.9686248817063404,-2.0,-2,-2,0.9936379084923844,-2.0,-2.0,0.9652804642166344,0.9377492630483788,-2.0,-2,-2,7830,7830,Gen-and-Run-Pipeline,0,Nomao,2
oml_dataset_33_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,binary,True,2,1,No,0.0413496494293212,23.27461624145508,3.0917110443115234,2.949428081512451,0.9978879194515504,-2.0,-2.0,0.9821347150259068,0.9686704950207168,-2.0,-2,-2,0.9934140118726644,-2.0,-2.0,0.966441005802708,0.9399965415874114,-2.0,-2,-2,7771,7771,Gen-and-Run-Pipeline,0,Nomao,2
oml_dataset_33_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,binary,True,3,1,No,0.0413496494293212,21.57284784317017,2.3734071254730225,2.23737907409668,0.9753146226562692,-2.0,-2.0,0.9820103626943004,0.9683903860160232,-2.0,-2,-2,0.9566634627323684,-2.0,-2.0,0.9669245647969053,0.9408713692946058,-2.0,-2,-2,7842,7842,Gen-and-Run-Pipeline,0,Nomao,2
oml_dataset_33_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,binary,True,4,1,No,0.0413496494293212,28.767947673797607,2.493243932723999,2.347309827804565,0.9753135902644816,-2.0,-2.0,0.9818860103626944,0.9681881051175656,-2.0,-2,-2,0.9565961135944372,-2.0,-2.0,0.9668278529980656,0.9407087294727744,-2.0,-2,-2,8195,8195,Gen-and-Run-Pipeline,0,Nomao,2
oml_dataset_33_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,binary,True,5,1,No,0.0413496494293212,22.36882877349853,2.564658164978028,2.420257806777954,0.9764101749982976,-2.0,-2.0,0.9824663212435232,0.969247546346783,-2.0,-2,-2,0.9558796628884632,-2.0,-2.0,0.966247582205029,0.9396715643906656,-2.0,-2,-2,7836,7836,Gen-and-Run-Pipeline,0,Nomao,2
oml_dataset_33_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,binary,True,6,1,No,0.0413496494293212,21.85833477973938,1.969564437866211,1.8285887241363523,0.9760913841651042,-2.0,-2.0,0.9821347150259068,0.968675049058798,-2.0,-2,-2,0.9557693544238682,-2.0,-2.0,0.9665377176015474,0.9400969529085872,-2.0,-2,-2,7822,7822,Gen-and-Run-Pipeline,0,Nomao,2
oml_dataset_33_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,binary,True,7,1,No,0.0413496494293212,21.31153631210327,2.510634422302246,2.3692142963409424,0.9753556539347524,-2.0,-2.0,0.981761658031088,0.9679906882002036,-2.0,-2,-2,0.9547467376779716,-2.0,-2.0,0.9656673114119922,0.938549420114246,-2.0,-2,-2,7841,7841,Gen-and-Run-Pipeline,0,Nomao,2
oml_dataset_33_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,binary,True,8,1,No,0.0413496494293212,22.206390857696533,2.51491379737854,2.373021125793457,0.9748213827912676,-2.0,-2.0,0.9814300518134716,0.9673944687045124,-2.0,-2,-2,0.9546731987015752,-2.0,-2.0,0.9658607350096712,0.9388320914919424,-2.0,-2,-2,7841,7841,Gen-and-Run-Pipeline,0,Nomao,2
oml_dataset_33_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,binary,True,9,1,No,0.0413496494293212,21.42116522789001,2.2988860607147217,2.154553174972534,0.9751391412326738,-2.0,-2.0,0.9816373056994818,0.9677654078439932,-2.0,-2,-2,0.9541649852478596,-2.0,-2.0,0.9652804642166344,0.9378354978354978,-2.0,-2,-2,7841,7841,Gen-and-Run-Pipeline,0,Nomao,2
oml_dataset_33_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,binary,True,10,1,No,0.0413496494293212,21.60100221633911,2.338719129562378,2.198780536651612,0.9737839801265084,-2.0,-2.0,0.9810569948186528,0.9666739590169912,-2.0,-2,-2,0.9541587954093942,-2.0,-2.0,0.9655705996131528,0.9382801664355064,-2.0,-2,-2,7813,7813,Gen-and-Run-Pipeline,0,Nomao,2
