dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_67_rnc,1,float,0,830000,818805,830000
oml_dataset_67_rnc,2,float,0,830000,820025,830000
oml_dataset_67_rnc,3,float,0,830000,801495,830000
oml_dataset_67_rnc,4,float,0,830000,806613,830000
oml_dataset_67_rnc,5,float,0,830000,737519,830000
oml_dataset_67_rnc,6,float,0,830000,804072,830000
oml_dataset_67_rnc,7,float,0,830000,809671,830000
oml_dataset_67_rnc,8,float,0,830000,806613,830000
oml_dataset_67_rnc,9,float,0,830000,821168,830000
oml_dataset_67_rnc,10,float,0,830000,816406,830000
oml_dataset_67_rnc,11,float,0,830000,791560,830000
oml_dataset_67_rnc,12,float,0,830000,811360,830000
oml_dataset_67_rnc,13,float,0,830000,825794,830000
oml_dataset_67_rnc,14,float,0,830000,816552,830000
oml_dataset_67_rnc,15,float,0,830000,818189,830000
oml_dataset_67_rnc,16,str,0,830000,5,830000
oml_dataset_67_rnc,17,int,0,830000,188,830000
