dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_6_rnc,1,float,0,5100000,711,5100000
oml_dataset_6_rnc,2,float,0,5100000,10274,5100000
oml_dataset_6_rnc,3,float,0,5100000,696,5100000
oml_dataset_6_rnc,4,float,0,5100000,628,5100000
oml_dataset_6_rnc,5,float,0,5100000,439,5100000
oml_dataset_6_rnc,6,float,0,5100000,2934,5100000
oml_dataset_6_rnc,7,float,0,5100000,556,5100000
oml_dataset_6_rnc,8,float,0,5100000,9649,5100000
oml_dataset_6_rnc,9,float,0,5100000,173,5100000
oml_dataset_6_rnc,10,float,0,5100000,712,5100000
oml_dataset_6_rnc,11,bool,0,5100000,2,5100000
