dataset,col_index,data_type,missing_values_count,total_values_count,distinct_values_count,number_rows
oml_dataset_27_rnc,1,float,0,1000000,70707,1000000
oml_dataset_27_rnc,2,float,0,1000000,503954,1000000
oml_dataset_27_rnc,3,float,0,1000000,559741,1000000
oml_dataset_27_rnc,4,float,0,1000000,230947,1000000
oml_dataset_27_rnc,5,float,0,1000000,34855,1000000
oml_dataset_27_rnc,6,float,0,1000000,346046,1000000
oml_dataset_27_rnc,7,float,0,1000000,558332,1000000
oml_dataset_27_rnc,8,float,0,1000000,579415,1000000
oml_dataset_27_rnc,9,float,0,1000000,579656,1000000
oml_dataset_27_rnc,10,float,0,1000000,569868,1000000
oml_dataset_27_rnc,11,float,0,1000000,51978,1000000
oml_dataset_27_rnc,12,float,0,1000000,33907,1000000
oml_dataset_27_rnc,13,float,0,1000000,31039,1000000
oml_dataset_27_rnc,14,float,0,1000000,579140,1000000
oml_dataset_27_rnc,15,float,0,1000000,291785,1000000
oml_dataset_27_rnc,16,float,0,1000000,275538,1000000
oml_dataset_27_rnc,17,float,0,1000000,247606,1000000
oml_dataset_27_rnc,18,float,0,1000000,552886,1000000
oml_dataset_27_rnc,19,float,0,1000000,201409,1000000
oml_dataset_27_rnc,20,float,0,1000000,428985,1000000
oml_dataset_27_rnc,21,float,0,1000000,172749,1000000
oml_dataset_27_rnc,22,float,0,1000000,548628,1000000
oml_dataset_27_rnc,23,float,0,1000000,418686,1000000
oml_dataset_27_rnc,24,float,0,1000000,488044,1000000
oml_dataset_27_rnc,25,float,0,1000000,505016,1000000
oml_dataset_27_rnc,26,float,0,1000000,546629,1000000
oml_dataset_27_rnc,27,float,0,1000000,558280,1000000
oml_dataset_27_rnc,28,float,0,1000000,577363,1000000
oml_dataset_27_rnc,29,float,0,1000000,153788,1000000
oml_dataset_27_rnc,30,float,0,1000000,230774,1000000
oml_dataset_27_rnc,31,float,0,1000000,545626,1000000
oml_dataset_27_rnc,32,float,0,1000000,596052,1000000
oml_dataset_27_rnc,33,float,0,1000000,387419,1000000
oml_dataset_27_rnc,34,float,0,1000000,589369,1000000
oml_dataset_27_rnc,35,float,0,1000000,347510,1000000
oml_dataset_27_rnc,36,float,0,1000000,564620,1000000
oml_dataset_27_rnc,37,float,0,1000000,544001,1000000
oml_dataset_27_rnc,38,float,0,1000000,35444,1000000
oml_dataset_27_rnc,39,float,0,1000000,375891,1000000
oml_dataset_27_rnc,40,float,0,1000000,413481,1000000
oml_dataset_27_rnc,41,float,0,1000000,527801,1000000
oml_dataset_27_rnc,42,float,0,1000000,566740,1000000
oml_dataset_27_rnc,43,float,0,1000000,468772,1000000
oml_dataset_27_rnc,44,float,0,1000000,36649,1000000
oml_dataset_27_rnc,45,float,0,1000000,554899,1000000
oml_dataset_27_rnc,46,float,0,1000000,447215,1000000
oml_dataset_27_rnc,47,float,0,1000000,30173,1000000
oml_dataset_27_rnc,48,float,0,1000000,591874,1000000
oml_dataset_27_rnc,49,float,0,1000000,465907,1000000
oml_dataset_27_rnc,50,float,0,1000000,381727,1000000
oml_dataset_27_rnc,51,float,0,1000000,554510,1000000
oml_dataset_27_rnc,52,float,0,1000000,108158,1000000
oml_dataset_27_rnc,53,float,0,1000000,139333,1000000
oml_dataset_27_rnc,54,float,0,1000000,65880,1000000
oml_dataset_27_rnc,55,float,0,1000000,380595,1000000
oml_dataset_27_rnc,56,float,0,1000000,542419,1000000
oml_dataset_27_rnc,57,float,0,1000000,148555,1000000
oml_dataset_27_rnc,58,float,0,1000000,37860,1000000
oml_dataset_27_rnc,59,float,0,1000000,513996,1000000
oml_dataset_27_rnc,60,float,0,1000000,31960,1000000
oml_dataset_27_rnc,61,str,0,1000000,2,1000000
